tag,point_id,cell_id,cell_tag,rep,policy,rho,value_definition,candidate_updates,selected_updates,selection_policy,budget_fraction,value_retention,seeds
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,next_use,26,13,Oracle,0.5,0.9142379026635057,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,next_use,26,16,Oracle,0.6,0.9821503277088272,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,next_use,26,21,Oracle,0.8,1.0,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,next_use,26,26,Oracle,1.0,1.0,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,3,Random,0.1,0.12924651827163433,20
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,5,Random,0.2,0.18762647303892394,20
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,8,Random,0.3,0.2848946553981669,20
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,10,Random,0.4,0.3542733007975241,20
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,13,Random,0.5,0.46356386144506606,20
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,16,Random,0.6,0.5649386977740745,20
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,21,Random,0.8,0.7743959052493751,20
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,26,Random,1.0,1.0,20
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,3,Freshness,0.1,0.23782882990120222,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,5,Freshness,0.2,0.2957981192715153,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,8,Freshness,0.3,0.3567432448518033,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,10,Freshness,0.4,0.38126413522199737,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,13,Freshness,0.5,0.5001785501725985,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,16,Freshness,0.6,0.6220688013331745,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,21,Freshness,0.8,0.8049041780740388,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,26,Freshness,1.0,1.0,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,3,CoverageDelta,0.1,0.027496726580169027,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,5,CoverageDelta,0.2,0.10070229734555411,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,8,CoverageDelta,0.3,0.33555529103678133,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,10,CoverageDelta,0.4,0.33555529103678133,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,13,CoverageDelta,0.5,0.4544697059873824,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,16,CoverageDelta,0.6,0.5763599571479585,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,21,CoverageDelta,0.8,0.7562194976788478,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,26,CoverageDelta,1.0,1.0,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,3,CoverageAdvantage,0.1,0.024520890370194025,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,5,CoverageAdvantage,0.2,0.027496726580169027,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,8,CoverageAdvantage,0.3,0.15867158671586715,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,10,CoverageAdvantage,0.4,0.33555529103678133,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,13,CoverageAdvantage,0.5,0.3965004166170694,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,16,CoverageAdvantage,0.6,0.4544697059873824,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,21,CoverageAdvantage,0.8,0.6982502083085347,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,26,CoverageAdvantage,1.0,1.0,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,3,SimpleCoverageLoad,0.1,0.024520890370194025,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,5,SimpleCoverageLoad,0.2,0.027496726580169027,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,8,SimpleCoverageLoad,0.3,0.15867158671586715,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,10,SimpleCoverageLoad,0.4,0.33555529103678133,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,13,SimpleCoverageLoad,0.5,0.3965004166170694,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,16,SimpleCoverageLoad,0.6,0.4544697059873824,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,21,SimpleCoverageLoad,0.8,0.6982502083085347,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,26,SimpleCoverageLoad,1.0,1.0,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,3,FirstLook,0.1,0.027496726580169027,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,5,FirstLook,0.2,0.03975717176526604,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,8,FirstLook,0.3,0.27758600166646824,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,10,FirstLook,0.4,0.33555529103678133,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,13,FirstLook,0.5,0.3965004166170694,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,16,FirstLook,0.6,0.5154148315676705,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,21,FirstLook,0.8,0.7562194976788478,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,26,FirstLook,1.0,1.0,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,3,DecisionAware,0.1,0.024520890370194025,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,5,DecisionAware,0.2,0.03975717176526604,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,8,DecisionAware,0.3,0.16164742292584217,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,10,DecisionAware,0.4,0.3385311272467563,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,13,DecisionAware,0.5,0.3965004166170694,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,16,DecisionAware,0.6,0.5154148315676705,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,21,DecisionAware,0.8,0.6982502083085347,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,26,DecisionAware,1.0,1.0,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,3,B02Utility,0.1,0.024520890370194025,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,5,B02Utility,0.2,0.024520890370194025,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,8,B02Utility,0.3,0.26234972027139625,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,10,B02Utility,0.4,0.3203190096417093,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,13,B02Utility,0.5,0.38126413522199737,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,16,B02Utility,0.6,0.5001785501725985,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,21,B02Utility,0.8,0.6373050827282466,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,26,B02Utility,1.0,1.0,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,3,LearnedLogistic,0.1,0.015236281395072014,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,5,LearnedLogistic,0.2,0.03975717176526604,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,8,LearnedLogistic,0.3,0.21664087608618018,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,10,LearnedLogistic,0.4,0.33555529103678133,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,13,LearnedLogistic,0.5,0.3965004166170694,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,16,LearnedLogistic,0.6,0.5154148315676705,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,21,LearnedLogistic,0.8,0.6952743720985597,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,26,LearnedLogistic,1.0,1.0,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,3,Oracle,0.1,0.36269491727175335,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,5,Oracle,0.2,0.48458516843232946,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,8,Oracle,0.3,0.6674205451731936,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,10,Oracle,0.4,0.7863349601237948,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,13,Oracle,0.5,0.960242828234734,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,16,Oracle,0.6,1.0,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,21,Oracle,0.8,1.0,1
b03v2,base,agg_static@rho1.2,rep1_base_agg_static@rho1.2_b03v2,1,agg_static,1.2,horizon_h4,26,26,Oracle,1.0,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,1,Random,0.1,0.11745762711864406,20
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,1,Random,0.2,0.11745762711864406,20
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,2,Random,0.3,0.21745762711864405,20
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,2,Random,0.4,0.21745762711864405,20
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,3,Random,0.5,0.39127118644067793,20
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,4,Random,0.6,0.5738135593220339,20
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,5,Random,0.8,0.717457627118644,20
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,6,Random,1.0,1.0,20
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,1,Freshness,0.1,0.8254237288135593,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,1,Freshness,0.2,0.8254237288135593,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,2,Freshness,0.3,0.8254237288135593,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,2,Freshness,0.4,0.8254237288135593,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,3,Freshness,0.5,0.8254237288135593,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,4,Freshness,0.6,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,5,Freshness,0.8,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,6,Freshness,1.0,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,1,CoverageDelta,0.1,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,1,CoverageDelta,0.2,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,2,CoverageDelta,0.3,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,2,CoverageDelta,0.4,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,3,CoverageDelta,0.5,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,4,CoverageDelta,0.6,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,5,CoverageDelta,0.8,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,6,CoverageDelta,1.0,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,1,CoverageAdvantage,0.1,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,1,CoverageAdvantage,0.2,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,2,CoverageAdvantage,0.3,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,2,CoverageAdvantage,0.4,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,3,CoverageAdvantage,0.5,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,4,CoverageAdvantage,0.6,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,5,CoverageAdvantage,0.8,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,6,CoverageAdvantage,1.0,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,1,SimpleCoverageLoad,0.1,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,1,SimpleCoverageLoad,0.2,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,2,SimpleCoverageLoad,0.3,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,2,SimpleCoverageLoad,0.4,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,3,SimpleCoverageLoad,0.5,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,4,SimpleCoverageLoad,0.6,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,5,SimpleCoverageLoad,0.8,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,6,SimpleCoverageLoad,1.0,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,1,FirstLook,0.1,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,1,FirstLook,0.2,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,2,FirstLook,0.3,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,2,FirstLook,0.4,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,3,FirstLook,0.5,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,4,FirstLook,0.6,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,5,FirstLook,0.8,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,6,FirstLook,1.0,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,1,DecisionAware,0.1,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,1,DecisionAware,0.2,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,2,DecisionAware,0.3,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,2,DecisionAware,0.4,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,3,DecisionAware,0.5,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,4,DecisionAware,0.6,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,5,DecisionAware,0.8,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,6,DecisionAware,1.0,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,1,B02Utility,0.1,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,1,B02Utility,0.2,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,2,B02Utility,0.3,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,2,B02Utility,0.4,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,3,B02Utility,0.5,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,4,B02Utility,0.6,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,5,B02Utility,0.8,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,6,B02Utility,1.0,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,1,LearnedLogistic,0.1,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,1,LearnedLogistic,0.2,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,2,LearnedLogistic,0.3,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,2,LearnedLogistic,0.4,0.17457627118644067,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,3,LearnedLogistic,0.5,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,4,LearnedLogistic,0.6,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,5,LearnedLogistic,0.8,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,6,LearnedLogistic,1.0,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,1,Oracle,0.1,0.8254237288135593,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,1,Oracle,0.2,0.8254237288135593,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,2,Oracle,0.3,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,2,Oracle,0.4,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,3,Oracle,0.5,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,4,Oracle,0.6,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,5,Oracle,0.8,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,next_use,6,6,Oracle,1.0,1.0,1
b03v2,base,exact_fifo@rho1.0,rep1_base_exact_fifo@rho1.0_b03v2,1,exact_fifo,1.0,horizon_h4,6,1,Random,0.1,0.11745762711864406,20
