update_seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,delivered_at_unix,signaling_delay_s,writer_seq,future_use_count,seq,t_send_unix,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight,evaluated,superseded_before_use,decision_flip,decision_irrelevant,is_tombstone,dispatcher_load_sum,next_use_request_id,next_use_distance_requests,next_use_time_distance_s,next_use_discard,decision_without_update,decision_with_update,selected_instance_without,selected_instance_with,selected_load_without,selected_load_with,reusable_coverage_without,reusable_coverage_with,reusable_coverage_gain,estimated_prefill_gain_ms,estimated_queue_delta_ms,estimated_net_gain_ms,signaling_cost_ms,oracle_value_ms,realized_ttft_ms,realized_cached_tokens,impact_count_h1,impact_count_h4,impact_count_h8,cumulative_value_h1,cumulative_value_h4,cumulative_value_h8
0,upsert,0,L0048,2048,0,1787900171.7881882,0.0018329620361328125,1,0,0,1787900171.7863553,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900171.7863255,0,2048,,0,0,0,0,0,0,0,1,1,,0;0;1;0,2,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1,upsert,2,L0006,2048,0,1787900171.7883239,0.001798868179321289,2,0,1,1787900171.786525,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900171.7865083,0,2048,,0,0,0,0,0,0,0,1,2,,0;0;0;0,2,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,upsert,2,L0014,2048,0,1787900174.3312082,0.0022258758544921875,3,1,2,1787900174.3289824,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900174.32896,0,2048,,0,0,0,0,0,0,0,1,1,0.0018159151077270508,1;0;0;0,4,0,1,1,0,1,0,1,57,57,78.86081004142761,,2,2,2,2,0,0,0,0,0,0.0,0.0,0.0,2.2258758544921875,0.0,1505.952629,2608.0,0,0,0,0,0,0
3,upsert,0,L0023,2048,0,1787900174.3313177,0.002074003219604492,4,3,3,1787900174.3292437,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900174.329228,0,2048,,0,0,0,0,0,0,0,1,2,0.0018159151077270508,0;0;0;0,4,0,1,1,0,1,0,0,35,35,45.14358139038086,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.074003219604492,0.0,1356.443615,2608.0,0,0,0,0,0,0
4,upsert,0,L0000,2048,0,1787900178.534955,0.002173185348510742,5,2,4,1787900178.5327818,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900178.532758,0,2048,,0,0,0,0,0,0,0,2,1,0.0019829273223876953,0;0;0;1,6,0,1,0,0,1,0,1,42,42,53.24015951156616,,3,3,3,3,0,0,1024,1024,0,0.0,0.0,0.0,2.173185348510742,0.0,285.243322,2080.0,0,0,0,0,0,0
5,upsert,3,L0000,2560,0,1787900178.5350645,0.002029895782470703,6,2,5,1787900178.5330346,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900178.5330193,0,2560,,0,0,0,0,0,0,0,2,2,0.0019829273223876953,0;0;0;0,6,0,1,1,0,1,0,0,42,42,53.240050077438354,,3,3,3,3,0,0,0,0,0,0.0,0.0,0.0,2.029895782470703,0.0,285.243322,2080.0,0,0,0,0,0,0
6,upsert,2,L0002,2048,0,1787900181.468753,0.001983642578125,7,0,6,1787900181.4667695,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900181.4667454,0,2048,,0,0,0,0,0,0,0,1,1,0.0020224650700887046,0;1;0;0,8,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
7,upsert,1,L0028,2048,0,1787900181.468858,0.0018320083618164062,8,1,7,1787900181.467026,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900181.4670107,0,2048,,0,0,0,0,0,0,0,1,2,0.0020224650700887046,0;0;0;0,8,0,1,0,0,1,0,0,55,55,69.23181366920471,,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,1.8320083618164062,0.0,1237.846022,2080.0,0,0,0,0,0,0
8,upsert,0,L0040,2048,0,1787900184.0211215,0.002357006072998047,9,0,8,1787900184.0187645,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900184.0187407,0,2048,,0,0,0,0,0,0,0,1,1,0.001993805170059204,0;1;0;0,10,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
9,upsert,1,L0017,2048,0,1787900184.021252,0.0022127628326416016,10,0,9,1787900184.0190392,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900184.019024,0,2048,,0,0,0,0,0,0,0,1,2,0.001993805170059204,0;0;0;0,10,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10,upsert,2,L0055,2048,0,1787900186.9581084,0.0018210411071777344,11,0,10,1787900186.9562874,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900186.9562743,0,2048,,0,0,0,0,0,0,0,1,1,0.002052021026611328,0;0;0;1,13,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
11,upsert,3,L0000,3072,2560,1787900186.9582176,0.001795053482055664,12,2,11,1787900186.9564226,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900186.956414,2560,512,8.423394680023193,0,2560,2560,2048,512,2,0,3,2,0.002052021026611328,0;0;0;0,13,0,1,1,0,1,0,0,42,42,44.81689691543579,,3,3,3,3,0,0,0,0,0,0.0,0.0,0.0,1.795053482055664,0.0,285.243322,2080.0,0,0,0,0,0,0
12,upsert,1,L0001,2048,0,1787900196.950575,6.825841665267944,13,0,12,1787900190.1247334,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900190.12471,0,2048,,0,0,0,0,0,0,0,1,1,0.0020113587379455566,0;0;0;1,15,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
13,upsert,3,L0047,2048,0,1787900199.7165778,9.59156584739685,14,0,13,1787900190.125012,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900190.1249967,0,2048,,0,0,0,0,0,0,0,1,2,0.0020113587379455566,0;0;0;0,15,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
14,upsert,3,L0058,2048,0,1787900205.2485151,12.206974744796753,15,1,14,1787900193.0415404,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900193.041527,0,2048,,0,0,0,0,0,0,0,1,3,0.0020113587379455566,0;1;0;0,17,0,1,0,0,1,0,1,38,38,20.247141122817993,,3,3,3,3,0,0,0,0,0,0.0,0.0,0.0,12206.974744796753,0.0,1336.634637,2080.0,0,0,0,0,0,0
15,upsert,1,L0034,2048,0,1787900205.2485876,12.206908464431763,16,1,15,1787900193.0416791,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900193.0416725,0,2048,,0,0,0,0,0,0,0,1,4,0.0020113587379455566,0;0;0;0,17,0,1,0,1,0,0,0,50,50,38.120986461639404,,3,1,3,1,0,0,0,2048,2048,40.96,0.0,40.96,12206.908464431763,40.96,1358.174123,2080.0,1,1,1,40.96,40.96,40.96
16,upsert,0,L0023,2560,2048,1787900205.2486274,10.462673425674438,17,3,16,1787900194.785954,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900194.7859278,2048,512,20.45669984817505,0,2048,2048,0,2048,1,0,2,5,0.0020113587379455566,0;0;0;1,21,0,1,0,0,1,0,1,35,35,14.226271629333496,,0,0,0,0,0,0,2048,2560,512,10.24,0.0,10.24,10462.673425674438,10.24,1356.443615,2608.0,0,0,0,0,0,0
17,upsert,3,L0000,2048,3072,1787900217.674088,22.887824773788452,18,2,17,1787900194.7862632,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900194.7862456,3072,-1024,7.829831600189209,0,3072,3072,2048,1024,2,0,4,6,0.0020113587379455566,0;0;0;0,21,0,1,1,0,1,0,0,42,42,14.10102653503418,,3,3,3,3,0,0,0,0,0,0.0,0.0,0.0,22887.824773788452,0.0,285.243322,2080.0,0,0,0,0,0,0
18,upsert,3,L0000,2560,2048,1787900217.6742082,19.91839838027954,19,2,18,1787900197.7558098,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900197.7557833,2048,512,2.9695377349853516,0,3072,3072,2048,1024,2,0,5,6,0.5269213823171762,0;0;1;0,24,1,1,1,0,1,0,1,42,42,14.100906372070312,,3,3,3,3,0,0,0,0,0,0.0,0.0,0.0,19918.39838027954,0.0,285.243322,2080.0,0,0,0,0,0,0
19,upsert,2,L0046,2048,0,1787900217.6742692,19.918179273605347,20,1,19,1787900197.75609,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900197.756074,0,2048,,0,0,0,0,0,0,0,1,7,0.5269213823171762,0;0;0;0,24,0,1,0,0,1,0,0,58,58,38.33332347869873,,2,2,2,2,0,0,0,0,0,0.0,0.0,0.0,19918.179273605347,0.0,1282.369753,2080.0,0,0,0,0,0,0
20,upsert,2,L0006,2560,2048,1787900225.3761282,24.7555992603302,21,0,20,1787900200.620529,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900200.6205041,2048,512,28.833995819091797,0,2048,2048,0,2048,1,0,2,7,1.1743959869657243,0;0;0;1,27,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
21,upsert,3,L0012,2048,0,1787900225.3762703,24.755470752716064,22,0,21,1787900200.6207995,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900200.620784,0,2048,,0,0,0,0,0,0,0,1,8,1.1743959869657243,0;0;0;0,27,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
22,upsert,3,L0000,3072,2560,1787900225.3763323,22.065911054611206,23,2,22,1787900203.3104212,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900203.310399,2560,512,5.55461573600769,0,3072,3072,2048,1024,2,0,6,9,1.1743959869657243,0;0;1;0,30,1,1,0,0,1,0,1,42,42,6.398782253265381,,3,3,3,3,0,0,512,1024,512,10.24,0.0,10.24,22065.911054611206,10.24,285.243322,2080.0,0,0,0,0,0,0
23,upsert,2,L0059,2048,0,1787900236.4399812,33.12929153442383,24,0,23,1787900203.3106897,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900203.3106742,0,2048,,0,0,0,0,0,0,0,1,10,1.1743959869657243,0;0;0;0,30,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
24,upsert,2,L0014,2560,2048,1787900236.440108,31.27835702896118,25,1,24,1787900205.161751,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900205.161729,2048,512,30.83276915550232,0,2048,2048,0,2048,1,0,2,11,1.1743959869657243,0;0;0;1,33,0,1,0,0,1,0,1,57,57,16.75191020965576,,2,2,2,2,0,0,2048,2560,512,10.24,0.0,10.24,31278.35702896118,10.24,1505.952629,2608.0,0,0,0,0,0,0
25,upsert,3,L0012,2560,2048,1787900236.4401932,31.278174877166748,26,0,25,1787900205.1620183,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900205.1620007,2048,512,4.541216611862183,0,0,0,0,0,0,0,2,12,1.1743959869657243,0;0;0;0,33,1,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
26,upsert,1,L0029,2048,0,1787900236.4402463,26.413930892944336,27,0,26,1787900210.0263155,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900210.0262923,0,2048,,0,0,0,0,0,0,0,1,10,3.0187117913190056,0;1;0;0,36,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
27,upsert,1,L0001,2560,2048,1787900236.4402933,26.41368865966797,28,0,27,1787900210.0266047,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900210.026585,2048,512,19.901875019073486,0,2048,2048,0,2048,1,0,2,11,3.0187117913190056,0;0;0;0,36,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
28,upsert,0,L0030,2048,0,1787900236.4403372,23.37769603729248,29,0,28,1787900213.0626411,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900213.0626154,0,2048,,0,0,0,0,0,0,0,1,12,3.0187117913190056,0;0;1;0,38,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
29,upsert,2,L0010,2048,0,1787900236.440366,23.377429008483887,30,1,29,1787900213.062937,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900213.062921,0,2048,,0,0,0,0,0,0,0,1,13,3.0187117913190056,0;0;0;0,38,0,1,0,1,0,0,0,48,48,4.999857187271118,,0,2,0,2,0,0,0,2048,2048,40.96,0.0,40.96,23377.429008483887,40.96,1416.945215,2080.0,1,1,1,40.96,40.96,40.96
30,upsert,2,L0009,2048,0,1787900236.4403937,19.819215536117554,31,0,30,1787900216.6211782,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900216.6211338,0,2048,,0,0,0,0,0,0,0,1,14,3.0187117913190056,1;0;0;0,40,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
31,upsert,0,L0029,2560,0,1787900253.8442776,37.22280693054199,32,0,31,1787900216.6214707,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900216.6214542,0,2560,,0,0,0,0,0,0,0,2,15,3.0187117913190056,0;0;0;0,40,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
32,upsert,0,L0003,2048,0,1787900253.8443794,34.3704571723938,33,0,32,1787900219.4739223,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900219.4738996,0,2048,,0,0,0,0,0,0,0,1,13,5.702125144004822,0;0;0;1,42,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
33,upsert,3,L0005,2048,0,1787900253.84444,34.37001848220825,34,0,33,1787900219.4744215,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900219.474405,0,2048,,0,0,0,0,0,0,0,1,14,5.702125144004822,0;0;0;0,42,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34,upsert,2,L0027,2048,0,1787900253.844512,31.707744359970093,35,0,34,1787900222.1367676,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900222.1367416,0,2048,,0,0,0,0,0,0,0,1,15,5.702125144004822,1;0;0;0,45,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
35,upsert,0,L0023,3072,2560,1787900253.84456,31.707279920578003,36,1,35,1787900222.13728,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900222.13726,2560,512,27.351332187652588,0,2560,2560,0,2560,1,0,3,16,5.702125144004822,0;0;0;0,45,0,1,0,0,1,0,0,63,63,8.880087614059448,,0,0,0,0,1,1,2560,3072,512,10.24,0.0,10.24,31707.279920578003,10.24,2498.305176,2608.0,0,0,0,0,0,0
36,upsert,1,L0029,3072,2048,1787900264.2697196,38.77508735656738,37,0,36,1787900225.4946322,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900225.4946053,2048,1024,15.468312978744507,0,0,0,0,0,0,0,3,14,8.070412345554518,0;0;1;0,47,1,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
37,upsert,2,L0056,2048,0,1787900264.2697709,38.7745521068573,38,0,37,1787900225.4952188,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900225.495201,0,2048,,0,0,0,0,0,0,0,1,15,8.070412345554518,0;0;0;0,47,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
38,upsert,3,L0058,2560,2048,1787900264.2698002,35.30269193649292,39,0,38,1787900228.9671082,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900228.9670923,2048,512,35.925565242767334,0,2048,2048,0,2048,1,0,2,16,8.070412345554518,0;1;0;0,50,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
39,upsert,1,L0030,2560,0,1787900264.2698236,35.30240511894226,40,0,39,1787900228.9674184,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900228.9674013,0,2560,,0,0,0,0,0,0,0,2,17,8.070412345554518,0;0;0;0,50,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
40,upsert,2,L0036,2048,0,1787900264.2698445,32.49565076828003,41,0,40,1787900231.7741938,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900231.7741473,0,2048,,0,0,0,0,0,0,0,1,18,8.070412345554518,1;0;0;0,52,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
41,upsert,0,L0011,2048,0,1787900264.2698655,32.4951856136322,42,0,41,1787900231.77468,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900231.774664,0,2048,,0,0,0,0,0,0,0,1,19,8.070412345554518,0;0;0;0,52,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
42,upsert,3,L0000,2048,3072,1787900264.2698836,28.6924250125885,43,0,42,1787900235.5774586,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900235.577427,3072,-1024,32.267027854919434,0,3072,3072,2048,1024,2,0,5,20,8.070412345554518,1;0;0;0,55,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
43,upsert,0,L0036,2560,0,1787900264.2698984,28.691891193389893,44,0,43,1787900235.5780072,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900235.5779898,0,2560,,0,0,0,0,0,0,0,2,21,8.070412345554518,0;0;0;0,55,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
48,upsert,2,L0010,2560,2048,1787900283.588934,40.22044110298157,45,0,48,1787900243.3684928,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900243.3684695,2048,512,30.305548429489136,0,2048,2048,0,2048,1,0,2,18,12.926040887832642,0;0;0;1,63,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
49,upsert,3,L0005,2560,2048,1787900283.58903,40.21999955177307,46,0,49,1787900243.3690305,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900243.369012,2048,512,23.894607067108154,0,0,0,0,0,0,0,2,19,12.926040887832642,0;0;0;0,63,1,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
50,upsert,1,L0034,2560,2048,1787900283.589087,37.20022225379944,47,0,50,1787900246.3888648,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900246.3888376,2048,512,53.34716510772705,0,2048,2048,0,2048,1,0,2,20,12.926040887832642,0;0;0;1,66,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
53,upsert,1,L0011,2560,0,1787900283.5891323,32.88903021812439,48,0,53,1787900250.700102,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900250.7000866,0,2560,,0,0,0,0,0,0,0,2,23,12.926040887832642,0;0;0;0,68,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
55,upsert,1,L0028,2560,2048,1787900283.5892057,30.397738218307495,49,0,55,1787900253.1914675,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900253.1914477,2048,512,71.72443699836731,0,2048,2048,0,2048,1,0,1,25,12.926040887832642,0;0;0;0,71,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
57,upsert,2,L0014,3072,2560,1787900300.2271984,44.22016191482544,50,0,57,1787900256.0070364,conc2,agg_full@rho0.8,0,0.55,0.0,2,0.8,agg_full,1787900256.0070171,2560,512,50.845288038253784,0,2560,2560,0,2560,1,0,2,22,17.814926333725452,0;0;0;0,74,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,upsert,0,L0048,2048,0,1787900389.8129418,0.0018024444580078125,1,0,0,1787900389.8111393,conc2,agg_static@rho0.8,0,0.55,0.0,2,0.8,agg_static,1787900389.811115,0,2048,,0,0,0,0,0,0,0,1,1,,0;0;1;0,2,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1,upsert,2,L0006,2048,0,1787900389.8130615,0.0017588138580322266,2,0,1,1787900389.8113027,conc2,agg_static@rho0.8,0,0.55,0.0,2,0.8,agg_static,1787900389.8112888,0,2048,,0,0,0,0,0,0,0,1,2,,0;0;0;0,2,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,upsert,2,L0014,2048,0,1787900392.377069,0.0022268295288085938,3,1,2,1787900392.3748422,conc2,agg_static@rho0.8,0,0.55,0.0,2,0.8,agg_static,1787900392.3748186,0,2048,,0,0,0,0,0,0,0,1,1,0.0017806291580200195,1;0;0;0,4,0,1,1,0,1,0,1,57,57,75.26502013206482,,2,2,2,2,0,0,0,0,0,0.0,0.0,0.0,2.2268295288085938,0.0,1423.090347,2608.0,0,0,0,0,0,0
3,upsert,0,L0023,2048,0,1787900392.3771956,0.0021071434020996094,4,3,3,1787900392.3750885,conc2,agg_static@rho0.8,0,0.55,0.0,2,0.8,agg_static,1787900392.3750732,0,2048,,0,0,0,0,0,0,0,1,2,0.0017806291580200195,0;0;0;0,4,0,1,1,0,1,0,0,35,35,41.844414710998535,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.1071434020996094,0.0,1242.046442,2608.0,0,0,0,0,0,0
4,upsert,0,L0000,2048,0,1787900395.6179087,0.002153158187866211,5,2,4,1787900395.6157556,conc2,agg_static@rho0.8,0,0.55,0.0,2,0.8,agg_static,1787900395.6157317,0,2048,,0,0,0,0,0,0,0,2,1,0.0019738078117370605,0;0;0;1,6,0,1,0,0,1,0,1,42,42,51.41408061981201,,3,3,3,3,0,0,1024,1024,0,0.0,0.0,0.0,2.153158187866211,0.0,260.809862,2080.0,0,0,0,0,0,0
5,upsert,3,L0000,2560,0,1787900395.6180162,0.002003908157348633,6,2,5,1787900395.6160123,conc2,agg_static@rho0.8,0,0.55,0.0,2,0.8,agg_static,1787900395.6159968,0,2560,,0,0,0,0,0,0,0,2,2,0.0019738078117370605,0;0;0;0,6,0,1,1,0,1,0,0,42,42,51.41397309303284,,3,3,3,3,0,0,0,0,0,0.0,0.0,0.0,2.003908157348633,0.0,260.809862,2080.0,0,0,0,0,0,0
6,upsert,2,L0002,2048,0,1787900398.6976235,0.001981496810913086,7,0,6,1787900398.695642,conc2,agg_static@rho0.8,0,0.55,0.0,2,0.8,agg_static,1787900398.6956189,0,2048,,0,0,0,0,0,0,0,1,1,0.002008716265360514,0;1;0;0,8,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
7,upsert,1,L0028,2048,0,1787900398.6977274,0.0018265247344970703,8,1,7,1787900398.695901,conc2,agg_static@rho0.8,0,0.55,0.0,2,0.8,agg_static,1787900398.6958866,0,2048,,0,0,0,0,0,0,0,1,2,0.002008716265360514,0;0;0;0,8,0,1,0,0,1,0,0,55,55,66.44151139259338,,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,1.8265247344970703,0.0,1250.091942,2080.0,0,0,0,0,0,0
8,upsert,0,L0040,2048,0,1787900401.371875,0.002367258071899414,9,0,8,1787900401.3695078,conc2,agg_static@rho0.8,0,0.55,0.0,2,0.8,agg_static,1787900401.3694842,0,2048,,0,0,0,0,0,0,0,1,1,0.0019825398921966553,0;1;0;0,10,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
9,upsert,1,L0017,2048,0,1787900401.3719847,0.002208232879638672,10,0,9,1787900401.3697765,conc2,agg_static@rho0.8,0,0.55,0.0,2,0.8,agg_static,1787900401.3697612,0,2048,,0,0,0,0,0,0,0,1,2,0.0019825398921966553,0;0;0;0,10,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10,upsert,2,L0055,2048,0,1787900404.1495488,0.001984834671020508,11,0,10,1787900404.147564,conc2,agg_static@rho0.8,0,0.55,0.0,2,0.8,agg_static,1787900404.1475422,0,2048,,0,0,0,0,0,0,0,1,1,0.0020435810089111327,0;0;0;1,13,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
11,upsert,3,L0000,3072,2560,1787900404.1496437,0.0018105506896972656,12,2,11,1787900404.147833,conc2,agg_static@rho0.8,0,0.55,0.0,2,0.8,agg_static,1787900404.147814,2560,512,8.531817197799683,0,2560,2560,2048,512,2,0,3,2,0.0020435810089111327,0;0;0;0,13,0,1,1,0,1,0,0,42,42,42.88234567642212,,3,3,3,3,0,0,0,0,0,0.0,0.0,0.0,1.8105506896972656,0.0,260.809862,2080.0,0,0,0,0,0,0
12,upsert,1,L0001,2048,0,1787900415.3039706,8.106114387512207,13,0,12,1787900407.1978562,conc2,agg_static@rho0.8,0,0.55,0.0,2,0.8,agg_static,1787900407.1978319,0,2048,,0,0,0,0,0,0,0,1,1,0.0020192662874857583,0;0;0;1,15,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
13,upsert,3,L0047,2048,0,1787900418.0699112,10.871779680252075,14,0,13,1787900407.1981316,conc2,agg_static@rho0.8,0,0.55,0.0,2,0.8,agg_static,1787900407.1981163,0,2048,,0,0,0,0,0,0,0,1,2,0.0020192662874857583,0;0;0;0,15,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
14,upsert,3,L0058,2048,0,1787900423.6018543,13.755593061447144,15,1,14,1787900409.8462613,conc2,agg_static@rho0.8,0,0.55,0.0,2,0.8,agg_static,1787900409.8462384,0,2048,,0,0,0,0,0,0,0,1,3,0.0020192662874857583,0;1;0;0,17,0,1,0,0,1,0,1,38,38,16.755014657974243,,3,3,3,3,0,0,0,0,0,0.0,0.0,0.0,13755.593061447144,0.0,1259.160043,2080.0,0,0,0,0,0,0
15,upsert,1,L0034,2048,0,1787900423.6019301,13.755395650863647,16,1,15,1787900409.8465345,conc2,agg_static@rho0.8,0,0.55,0.0,2,0.8,agg_static,1787900409.8465192,0,2048,,0,0,0,0,0,0,0,1,4,0.0020192662874857583,0;0;0;0,17,0,1,0,1,0,0,0,50,50,34.50296974182129,,3,1,3,1,0,0,0,2048,2048,40.96,0.0,40.96,13755.395650863647,40.96,1290.974817,2080.0,1,1,1,40.96,40.96,40.96
16,upsert,0,L0023,2560,2048,1787900423.6019702,12.139230489730835,17,3,16,1787900411.4627397,conc2,agg_static@rho0.8,0,0.55,0.0,2,0.8,agg_static,1787900411.462712,2048,512,19.08763885498047,0,2048,2048,0,2048,1,0,2,5,0.0020192662874857583,0;0;0;1,21,0,1,0,0,1,0,1,35,35,10.619640111923218,,0,0,0,0,0,0,2048,2560,512,10.24,0.0,10.24,12139.230489730835,10.24,1242.046442,2608.0,0,0,0,0,0,0
