update_seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,delivered_at_unix,signaling_delay_s,writer_seq,future_use_count,seq,t_send_unix,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight,evaluated,superseded_before_use,decision_flip,decision_irrelevant,is_tombstone,dispatcher_load_sum,next_use_request_id,next_use_distance_requests,next_use_time_distance_s,next_use_discard,decision_without_update,decision_with_update,selected_instance_without,selected_instance_with,selected_load_without,selected_load_with,reusable_coverage_without,reusable_coverage_with,reusable_coverage_gain,estimated_prefill_gain_ms,estimated_queue_delta_ms,estimated_net_gain_ms,signaling_cost_ms,oracle_value_ms,realized_ttft_ms,realized_cached_tokens,impact_count_h1,impact_count_h4,impact_count_h8,cumulative_value_h1,cumulative_value_h4,cumulative_value_h8
25,upsert,3,L0005,2048,0,1787894276.7772548,8.65753960609436,26,2,25,1787894268.1197152,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894268.1196995,0,2048,,0,0,0,0,0,0,0,1,10,1.4892193973064423,0;1;0;1,33,0,1,0,1,0,0,2,61,61,14.842234373092651,,1,3,1,3,0,1,0,2048,2048,40.96,2.0,38.96,8657.53960609436,38.96,3769.411694,2080.0,1,2,2,38.96,75.92,75.92
26,upsert,3,L0001,2560,2048,1787894276.7773025,8.657400846481323,27,0,26,1787894268.1199017,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894268.1198845,2048,512,12.563308715820312,0,2048,2048,0,2048,1,0,2,11,1.4892193973064423,0;1;0;0,33,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
27,upsert,1,L0000,2048,0,1787894284.7962174,16.676148414611816,28,0,27,1787894268.120069,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894268.1200566,0,2048,,0,0,0,0,0,0,0,1,12,1.4892193973064423,0;0;0;0,33,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
28,upsert,1,L0031,2560,2048,1787894284.796287,14.824855089187622,29,0,28,1787894269.971432,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894269.9714172,2048,512,14.414963722229004,0,2048,2048,0,2048,1,0,2,13,1.4892193973064423,1;0;1;1,38,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
29,upsert,3,L0028,2048,0,1787894284.796321,14.82476019859314,30,0,29,1787894269.9715607,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894269.9715543,0,2048,,0,0,0,0,0,0,0,1,14,1.4892193973064423,1;0;1;0,38,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
30,upsert,0,L0044,2048,0,1787894284.7963479,14.82472038269043,31,0,30,1787894269.9716275,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894269.971623,0,2048,,0,0,0,0,0,0,0,1,15,1.4892193973064423,0;0;1;0,38,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
31,upsert,2,L0034,2048,0,1787894284.9567566,14.985072135925293,32,0,31,1787894269.9716845,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894269.9716797,0,2048,,0,0,0,0,0,0,0,1,16,1.4892193973064423,0;0;0;0,38,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
32,upsert,2,L0014,2048,0,1787894284.9567966,11.199151754379272,33,1,32,1787894273.757645,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894273.7576187,0,2048,,0,0,0,0,0,0,0,1,14,2.727147416064614,0;1;1;1,44,0,1,0,0,1,0,3,54,54,1.3795642852783203,,2,2,2,2,0,0,0,0,0,0.0,0.0,0.0,11199.151754379272,0.0,852.762932,2080.0,0,0,0,0,0,0
33,upsert,1,L0041,2560,2048,1787894284.9568176,11.198664903640747,34,0,33,1787894273.7581527,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894273.7581322,2048,512,20.326099634170532,0,2048,2048,0,2048,1,0,2,15,2.727147416064614,0;0;1;1,44,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
34,upsert,2,L0023,3072,2048,1787894284.9568357,11.198239803314209,35,1,34,1787894273.758596,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894273.7585793,2048,1024,15.870443344116211,0,2048,2048,0,2048,1,0,3,16,2.727147416064614,0;0;0;1,44,0,1,0,1,0,0,1,63,63,6.662750005722046,,3,2,3,2,3,0,0,0,0,0.0,-6.0,6.0,11198.239803314209,6.0,110.893998,2080.0,1,1,1,6.0,6.0,6.0
35,upsert,3,L0011,2048,0,1787894284.956853,11.197848558425903,36,2,35,1787894273.7590044,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894273.7589908,0,2048,,0,0,0,0,0,0,0,1,17,2.727147416064614,0;0;0;0,44,0,1,0,0,1,0,0,53,53,1.3794901371002197,,3,3,3,3,0,0,0,0,0,0.0,0.0,0.0,11197.848558425903,0.0,1010.106051,2080.0,0,1,1,0,38.96,38.96
36,upsert,0,L0052,2048,0,1787894284.9568684,8.275134086608887,37,0,36,1787894276.6817343,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894276.6817057,0,2048,,0,0,0,0,0,0,0,1,18,2.727147416064614,0;1;1;1,48,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
37,upsert,1,L0032,2048,0,1787894284.9568827,8.27460241317749,38,0,37,1787894276.6822803,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894276.682262,0,2048,,0,0,0,0,0,0,0,1,19,2.727147416064614,0;0;1;1,48,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
38,upsert,2,L0000,2560,0,1787894284.9568985,8.274236917495728,39,0,38,1787894276.6826615,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894276.6826475,0,2560,,0,0,0,0,0,0,0,2,20,2.727147416064614,0;0;0;1,48,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
39,upsert,3,L0028,2560,2048,1787894284.956913,8.2738516330719,40,0,39,1787894276.6830614,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894276.6830425,2048,512,6.711488246917725,0,0,0,0,0,0,0,2,21,2.727147416064614,0;0;0;0,48,1,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
40,upsert,0,L0016,2048,0,1787894297.1568193,17.722625732421875,41,0,40,1787894279.4341936,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894279.4341471,0,2048,,0,0,0,0,0,0,0,1,14,5.2106599454526545,0;1;1;1,52,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
41,upsert,2,L0019,2048,0,1787894297.1568763,17.722166061401367,42,0,41,1787894279.4347103,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894279.434693,0,2048,,0,0,0,0,0,0,0,1,15,5.2106599454526545,0;1;0;1,52,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
42,upsert,1,L0021,2048,0,1787894297.1569092,17.721818447113037,43,0,42,1787894279.4350908,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894279.4350767,0,2048,,0,0,0,0,0,0,0,1,16,5.2106599454526545,0;0;0;1,52,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
43,upsert,3,L0032,2560,0,1787894297.1569347,17.72147822380066,44,0,43,1787894279.4354565,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894279.4354432,0,2560,,0,0,0,0,0,0,0,2,17,5.2106599454526545,0;0;0;0,52,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
44,upsert,0,L0056,2048,0,1787894297.1569593,15.732897758483887,45,0,44,1787894281.4240615,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894281.4240432,0,2048,,0,0,0,0,0,0,0,1,18,5.2106599454526545,0;1;1;1,57,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
45,upsert,3,L0022,3072,2560,1787894297.1569836,15.732670307159424,46,0,45,1787894281.4243133,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894281.4243057,2560,512,23.53603506088257,0,2560,2560,2048,512,2,0,3,19,5.2106599454526545,0;1;1;0,57,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
46,upsert,2,L0037,2048,0,1787894297.157009,15.732527017593384,47,0,46,1787894281.4244819,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894281.4244761,0,2048,,0,0,0,0,0,0,0,1,20,5.2106599454526545,0;1;0;0,57,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
47,upsert,1,L0039,2048,0,1787894297.1570303,15.732422828674316,48,0,47,1787894281.4246075,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894281.424603,0,2048,,0,0,0,0,0,0,0,1,21,5.2106599454526545,0;0;0;0,57,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
48,upsert,1,L0046,2048,0,1787894307.5568316,21.221210718154907,49,0,48,1787894286.3356209,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894286.3356078,0,2048,,0,0,0,0,0,0,0,1,9,9.208999507129192,1;2;0;0,64,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
49,upsert,0,L0038,2560,2048,1787894307.5568862,21.221044778823853,50,0,49,1787894286.3358414,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894286.3358338,2048,512,18.21642017364502,0,2048,2048,0,2048,1,0,2,10,9.208999507129192,0;2;0;0,64,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
50,upsert,1,L0041,3072,2560,1787894307.5569172,21.220921277999878,51,0,50,1787894286.335996,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894286.3359897,2560,512,12.577857494354248,0,2560,2560,0,2560,1,0,3,11,9.208999507129192,0;1;0;0,64,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
51,upsert,1,L0031,3072,2560,1787894307.5569432,21.220799207687378,52,0,51,1787894286.336144,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894286.336139,2560,512,16.36472177505493,0,2560,2560,0,2560,1,0,3,12,9.208999507129192,0;0;0;0,64,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
52,upsert,0,L0047,2048,0,1787894307.5569694,19.307923555374146,53,0,52,1787894288.2490458,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894288.249032,0,2048,,0,0,0,0,0,0,0,1,13,9.208999507129192,0;1;1;1,70,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
53,upsert,3,L0011,2560,2048,1787894307.5569937,19.30772042274475,54,0,53,1787894288.2492733,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894288.249265,2048,512,14.49027419090271,0,2048,2048,0,2048,1,0,2,14,9.208999507129192,0;1;1;0,70,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
54,upsert,2,L0014,2560,2048,1787894307.5570197,19.30758762359619,55,0,54,1787894288.249432,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894288.2494256,2048,512,14.491806983947754,0,2048,2048,0,2048,1,0,2,15,9.208999507129192,0;1;0;0,70,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
55,upsert,1,L0026,2048,0,1787894307.5570424,19.307467937469482,56,0,55,1787894288.2495744,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894288.2495692,0,2048,,0,0,0,0,0,0,0,1,16,9.208999507129192,0;0;0;0,70,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
56,upsert,2,L0016,2560,0,1787894307.5570636,15.939478397369385,57,0,56,1787894291.6175852,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894291.6175613,0,2560,,0,0,0,0,0,0,0,2,17,9.208999507129192,1;0;0;2,75,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
57,upsert,3,L0051,2048,0,1787894316.616815,24.998695850372314,58,0,57,1787894291.6181192,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894291.618102,0,2048,,0,0,0,0,0,0,0,1,18,9.208999507129192,1;0;0;1,75,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
58,upsert,0,L0056,2560,2048,1787894316.6169453,24.998408555984497,59,0,58,1787894291.6185367,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894291.618519,2048,512,10.194475889205933,0,0,0,0,0,0,0,2,19,9.208999507129192,0;0;0;1,75,1,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
59,upsert,3,L0011,3072,2560,1787894316.6170096,24.998063325881958,60,0,59,1787894291.6189463,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894291.6189303,2560,512,3.3696653842926025,0,2048,2048,0,2048,1,0,3,20,9.208999507129192,0;0;0;0,75,1,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
60,upsert,3,L0007,2048,0,1787894316.6170602,20.587499618530273,61,0,60,1787894296.0295606,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894296.0295377,0,2048,,0,0,0,0,0,0,0,1,21,9.208999507129192,0;0;1;2,82,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
61,upsert,3,L0005,2560,2048,1787894316.6171067,20.587059497833252,62,0,61,1787894296.0300472,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894296.0300288,2048,512,27.910329341888428,0,2048,2048,0,2048,1,0,3,22,9.208999507129192,0;0;1;1,82,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
62,upsert,3,L0005,3072,2560,1787894316.6171477,20.586656093597412,63,0,62,1787894296.0304916,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894296.0304763,2560,512,0.0004475116729736328,0,2048,2048,0,2048,1,0,3,23,9.208999507129192,0;0;1;0,82,1,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
63,upsert,2,L0023,2048,3072,1787894316.6172032,20.58627414703369,64,0,63,1787894296.030929,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894296.0309145,3072,-1024,22.272335290908813,0,3072,3072,2560,512,2,0,4,24,9.208999507129192,0;0;0;0,82,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
64,upsert,2,L0109,2048,0,1787894323.7368004,25.321664571762085,65,0,64,1787894298.4151359,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894298.4151232,0,2048,,0,0,0,0,0,0,0,1,17,12.647068776190281,1;1;0;1,86,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
65,upsert,3,L0068,2048,0,1787894323.7369215,25.32154679298401,66,2,65,1787894298.4153748,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894298.415367,0,2048,,0,0,0,0,0,0,0,1,18,12.647068776190281,1;1;0;0,86,0,1,0,1,0,0,2,112,112,3.49320912361145,,0,3,0,3,0,0,0,2048,2048,40.96,0.0,40.96,25321.54679298401,40.96,967.926904,2080.0,1,2,2,40.96,79.92,79.92
66,upsert,0,L0077,2048,0,1787894323.7369895,25.321473360061646,67,0,66,1787894298.4155161,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894298.4155111,0,2048,,0,0,0,0,0,0,0,1,19,12.647068776190281,0;1;0;0,86,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
67,upsert,1,L0073,2048,0,1787894323.737038,25.32139229774475,68,1,67,1787894298.4156456,alphalow,agg_full@rho0.8,0,0.2,0.0,4,0.8,agg_full,1787894298.4156408,0,2048,,0,0,0,0,0,0,0,1,20,12.647068776190281,0;0;0;0,86,0,1,0,0,1,0,0,117,117,6.416473627090454,,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,25321.39229774475,0.0,754.311661,2080.0,0,0,0,0,0,0
