update_seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,delivered_at_unix,signaling_delay_s,writer_seq,future_use_count,seq,t_send_unix,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight,evaluated,superseded_before_use,decision_flip,decision_irrelevant,is_tombstone,dispatcher_load_sum,next_use_request_id,next_use_distance_requests,next_use_time_distance_s,next_use_discard,decision_without_update,decision_with_update,selected_instance_without,selected_instance_with,selected_load_without,selected_load_with,reusable_coverage_without,reusable_coverage_with,reusable_coverage_gain,estimated_prefill_gain_ms,estimated_queue_delta_ms,estimated_net_gain_ms,signaling_cost_ms,oracle_value_ms,realized_ttft_ms,realized_cached_tokens,impact_count_h1,impact_count_h4,impact_count_h8,cumulative_value_h1,cumulative_value_h4,cumulative_value_h8
0,upsert,0,L0048,2048,0,1787890262.2481248,0.003883838653564453,1,0,0,1787890262.244241,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890262.244205,0,2048,,0,0,0,0,0,0,0,1,1,,0;1;1;1,4,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
1,upsert,2,L0006,2048,0,1787890262.24831,0.0038683414459228516,2,0,1,1787890262.2444417,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890262.2444186,0,2048,,0,0,0,0,0,0,0,1,2,,0;1;0;1,4,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2,upsert,1,L0014,2048,0,1787890262.2484467,0.003833770751953125,3,1,2,1787890262.244613,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890262.244595,0,2048,,0,0,0,0,0,0,0,1,3,,0;0;0;1,4,0,1,1,0,1,0,1,57,57,19.241767644882202,,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,3.833770751953125,0.0,593.215562,2608.0,0,0,0,0,0,0
3,upsert,3,L0023,2048,0,1787890262.2485561,0.003805875778198242,4,3,3,1787890262.2447503,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890262.2447348,0,2048,,0,0,0,0,0,0,0,1,4,,0;0;0;0,4,0,1,0,0,1,0,0,35,35,8.924924612045288,,3,3,3,3,0,0,0,0,0,0.0,0.0,0.0,3.805875778198242,0.0,491.453393,2608.0,0,0,0,0,0,0
4,upsert,0,L0000,2048,0,1787890263.79864,0.0042150020599365234,5,2,4,1787890263.794425,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890263.7943964,0,2048,,0,0,0,0,0,0,0,2,1,0.003847956657409668,0;1;1;1,8,0,1,0,0,1,0,3,42,42,10.599717855453491,,3,3,3,3,0,0,2560,2560,0,0.0,0.0,0.0,4.215002059936523,0.0,93.850454,2080.0,0,0,0,0,0,0
5,upsert,3,L0000,2560,0,1787890263.798761,0.0040130615234375,6,2,5,1787890263.7947478,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890263.794725,0,2560,,0,0,0,0,0,0,0,2,2,0.003847956657409668,0;1;1;0,8,0,1,1,0,1,0,2,42,42,10.599596977233887,,3,3,3,3,0,0,0,0,0,0.0,0.0,0.0,4.0130615234375,0.0,93.850454,2080.0,0,0,0,0,0,0
6,upsert,1,L0002,2048,0,1787890263.7988489,0.0038285255432128906,7,0,6,1787890263.7950203,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890263.7950008,0,2048,,0,0,0,0,0,0,0,1,3,0.003847956657409668,0;0;1;0,8,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
7,upsert,2,L0028,2048,0,1787890263.798948,0.003662109375,8,1,7,1787890263.795286,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890263.7952657,0,2048,,0,0,0,0,0,0,0,1,4,0.003847956657409668,0;0;0;0,8,0,1,0,1,0,0,0,55,55,15.66767954826355,,0,2,0,2,0,1,0,2048,2048,40.96,2.0,38.96,3.662109375,38.96,1722.086877,2080.0,1,1,1,38.96,38.96,38.96
8,upsert,0,L0040,2048,0,1787890264.862001,0.004199981689453125,9,0,8,1787890264.857801,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890264.8577743,0,2048,,0,0,0,0,0,0,0,1,1,0.0038888156414031982,0;1;1;1,12,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
9,upsert,1,L0017,2048,0,1787890264.8620987,0.003950357437133789,10,0,9,1787890264.8581483,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890264.8581266,0,2048,,0,0,0,0,0,0,0,1,2,0.0038888156414031982,0;0;1;1,12,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
10,upsert,2,L0055,2048,0,1787890264.862202,0.0037298202514648438,11,0,10,1787890264.858472,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890264.8584526,0,2048,,0,0,0,0,0,0,0,1,3,0.0038888156414031982,0;0;0;1,12,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
11,upsert,3,L0000,3072,2560,1787890265.4217188,0.5629632472991943,12,2,11,1787890264.8587556,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890264.8587294,2560,512,1.0640044212341309,0,2560,2560,2048,512,2,0,3,4,0.0038888156414031982,0;0;0;0,12,0,1,1,0,1,0,0,42,42,8.976639032363892,,3,3,3,3,0,0,0,0,0,0.0,0.0,0.0,562.9632472991943,0.0,93.850454,2080.0,0,0,0,0,0,0
12,upsert,0,L0001,2048,0,1787890270.1292367,4.172399282455444,13,0,12,1787890265.9568374,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890265.9568107,0,2048,,0,0,0,0,0,0,0,1,1,0.05049616098403931,0;1;1;1,16,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
13,upsert,2,L0047,2048,0,1787890271.0135493,5.056330919265747,14,0,13,1787890265.9572184,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890265.9571955,0,2048,,0,0,0,0,0,0,0,1,2,0.05049616098403931,0;1;0;1,16,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
14,upsert,1,L0058,2048,0,1787890271.0136259,5.056092977523804,15,1,14,1787890265.957533,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890265.9575121,0,2048,,0,0,0,0,0,0,0,1,3,0.05049616098403931,0;0;0;1,16,0,1,0,0,1,0,1,38,38,1.2638623714447021,,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,5056.092977523804,0.0,411.703452,2080.0,0,0,0,0,0,0
15,upsert,3,L0034,2048,0,1787890271.0136678,5.055832386016846,16,1,15,1787890265.9578354,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890265.9578154,0,2048,,0,0,0,0,0,0,0,1,4,0.05049616098403931,0;0;0;0,16,0,1,0,1,0,0,0,50,50,5.909432411193848,,0,3,0,3,0,1,0,2048,2048,40.96,2.0,38.96,5055.832386016846,38.96,2230.319667,2080.0,1,1,1,38.96,38.96,38.96
16,upsert,3,L0023,2560,2048,1787890273.8298852,6.809077024459839,17,2,16,1787890267.0208082,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890267.0207784,2048,512,4.776043653488159,0,2048,2048,0,2048,1,0,2,5,0.05049616098403931,0;1;0;2,23,0,1,0,0,1,0,3,46,46,2.0473666191101074,,3,3,3,3,0,0,0,0,0,0.0,0.0,0.0,6809.077024459839,0.0,90.876192,2080.0,0,0,0,0,0,0
17,upsert,3,L0000,2048,3072,1787890273.8300126,6.808790683746338,18,2,17,1787890267.0212219,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890267.0211916,3072,-1024,2.1624622344970703,0,3072,3072,2048,1024,2,0,5,6,0.05049616098403931,0;1;0;1,23,0,1,1,0,1,0,2,42,42,0.568345308303833,,3,3,3,3,0,0,0,0,0,0.0,0.0,0.0,6808.790683746338,0.0,93.850454,2080.0,0,0,0,0,0,0
18,upsert,3,L0000,2560,2048,1787890273.8301015,6.808536767959595,19,2,18,1787890267.0215647,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890267.0215404,2048,512,0.00034880638122558594,0,3072,3072,2048,1024,2,0,5,7,0.05049616098403931,0;1;0;0,23,1,1,0,0,1,0,1,42,42,0.5682563781738281,,3,3,3,3,0,0,2048,2560,512,10.24,0.0,10.24,6808.536767959595,10.24,93.850454,2080.0,0,0,0,0,0,0
19,upsert,1,L0046,2048,0,1787890275.8570921,8.835220575332642,20,1,19,1787890267.0218716,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890267.0218496,0,2048,,0,0,0,0,0,0,0,1,8,0.05049616098403931,0;0;0;0,23,0,1,0,1,0,0,0,58,58,5.633175849914551,,3,1,3,1,0,1,0,2048,2048,40.96,2.0,38.96,8835.220575332642,38.96,1291.915463,2080.0,1,1,1,38.96,38.96,38.96
20,upsert,2,L0006,2560,2048,1787890275.8572416,7.814941644668579,21,0,20,1787890268.0423,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890268.0422678,2048,512,5.797849178314209,0,2048,2048,0,2048,1,0,2,9,0.05049616098403931,1;1;0;1,29,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
21,upsert,1,L0012,2048,0,1787890275.8573296,7.814664602279663,22,0,21,1787890268.042665,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890268.042641,0,2048,,0,0,0,0,0,0,0,1,10,0.05049616098403931,1;0;0;1,29,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
22,upsert,3,L0000,3072,2560,1787890275.8574142,7.814435720443726,23,1,22,1787890268.0429785,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890268.042954,2560,512,1.0214135646820068,0,3072,3072,2048,1024,2,0,6,11,0.05049616098403931,1;0;0;0,29,1,1,0,0,1,0,1,60,60,7.207902193069458,,3,3,3,3,0,0,2560,3072,512,10.24,0.0,10.24,7814.435720443726,10.24,109.959071,2608.0,0,0,0,0,0,0
23,upsert,0,L0059,2048,0,1787890278.9455965,10.90229344367981,24,0,23,1787890268.043303,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890268.0432816,0,2048,,0,0,0,0,0,0,0,1,12,0.05049616098403931,0;0;0;0,29,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
24,upsert,1,L0014,2560,2048,1787890278.9457004,9.24247670173645,25,1,24,1787890269.7032237,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890269.7031941,2048,512,7.458599090576172,0,2048,2048,0,2048,1,0,2,13,0.05049616098403931,1;0;1;1,34,0,1,0,0,1,0,3,57,57,2.5445139408111572,,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,9242.47670173645,0.0,593.215562,2608.0,0,0,0,0,0,0
25,upsert,2,L0012,2560,0,1787890278.9457881,9.242191076278687,26,0,25,1787890269.703597,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890269.703573,0,2560,,0,0,0,0,0,0,0,2,14,0.05049616098403931,1;0;0;1,34,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
26,upsert,0,L0029,2048,0,1787890278.9458644,9.241951704025269,27,0,26,1787890269.7039127,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890269.703891,0,2048,,0,0,0,0,0,0,0,1,15,0.05049616098403931,0;0;0;1,34,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
27,upsert,3,L0001,2560,0,1787890278.9459405,9.241703510284424,28,0,27,1787890269.704237,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890269.704216,0,2560,,0,0,0,0,0,0,0,2,16,0.05049616098403931,0;0;0;0,34,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
28,upsert,2,L0030,2048,0,1787890283.6257954,12.453908681869507,29,0,28,1787890271.1718867,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890271.171859,0,2048,,0,0,0,0,0,0,0,1,13,1.2466630935668945,1;1;0;1,38,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
29,upsert,3,L0010,2048,0,1787890283.6259234,12.453624486923218,30,0,29,1787890271.172299,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890271.1722739,0,2048,,0,0,0,0,0,0,0,1,14,1.2466630935668945,1;1;0;0,38,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
30,upsert,0,L0009,2048,0,1787890283.626002,12.453370094299316,31,0,30,1787890271.172632,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890271.1726098,0,2048,,0,0,0,0,0,0,0,1,15,1.2466630935668945,0;1;0;0,38,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
31,upsert,1,L0029,2560,0,1787890285.7346587,14.561713457107544,32,0,31,1787890271.1729453,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890271.172925,0,2560,,0,0,0,0,0,0,0,2,16,1.2466630935668945,0;0;0;0,38,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
32,upsert,2,L0003,2048,0,1787890285.7347734,13.459778547286987,33,0,32,1787890272.2749949,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890272.2749681,0,2048,,0,0,0,0,0,0,0,1,17,1.2466630935668945,1;1;0;1,43,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
33,upsert,0,L0005,2048,0,1787890285.734856,13.45918607711792,34,0,33,1787890272.2756698,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890272.2756498,0,2048,,0,0,0,0,0,0,0,1,18,1.2466630935668945,0;1;0;1,43,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
34,upsert,1,L0027,2048,0,1787890285.7349293,13.458699703216553,35,0,34,1787890272.2762296,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890272.2762115,0,2048,,0,0,0,0,0,0,0,1,19,1.2466630935668945,0;0;0;1,43,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
35,upsert,3,L0023,3072,2560,1787890285.7349977,13.458255529403687,36,0,35,1787890272.2767422,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890272.2767212,2560,512,5.2559428215026855,0,2048,2048,0,2048,1,0,3,20,1.2466630935668945,0;0;0;0,43,1,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
36,upsert,3,L0029,3072,0,1787890285.7350671,11.339272022247314,37,0,36,1787890274.395795,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890274.3957672,0,3072,,0,0,0,0,0,0,0,3,18,2.1248954722755835,1;1;1;0,48,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
37,upsert,2,L0056,2048,0,1787890285.7351387,11.338596105575562,38,0,37,1787890274.3965425,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890274.39652,0,2048,,0,0,0,0,0,0,0,1,19,2.1248954722755835,1;1;0;0,48,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
38,upsert,1,L0058,2560,2048,1787890285.7352655,11.338181495666504,39,0,38,1787890274.397084,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890274.3970635,2048,512,8.43955135345459,0,2048,2048,0,2048,1,0,2,20,2.1248954722755835,1;0;0;0,48,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
39,upsert,0,L0030,2560,0,1787890285.7353215,11.337673902511597,40,0,39,1787890274.3976476,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890274.3976302,0,2560,,0,0,0,0,0,0,0,2,21,2.1248954722755835,0;0;0;0,48,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
40,upsert,0,L0036,2048,0,1787890291.0952108,15.220420122146606,41,0,40,1787890275.8747907,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890275.8747633,0,2048,,0,0,0,0,0,0,0,2,18,3.1587946311287256,0;1;1;1,53,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
41,upsert,2,L0011,2048,0,1787890291.095331,15.219890117645264,42,0,41,1787890275.8754408,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890275.8754199,0,2048,,0,0,0,0,0,0,0,1,19,3.1587946311287256,0;1;0;1,53,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
42,upsert,3,L0000,2048,3072,1787890291.095424,15.219441890716553,43,0,42,1787890275.875982,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890275.8759613,3072,-1024,7.833007335662842,0,3072,3072,2048,1024,2,0,7,20,3.1587946311287256,0;1;0;0,53,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
43,upsert,1,L0036,2560,0,1787890291.09551,15.218990564346313,44,0,43,1787890275.8765194,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890275.8765013,0,2560,,0,0,0,0,0,0,0,2,21,3.1587946311287256,0;0;0;0,53,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
44,upsert,1,L0004,2048,0,1787890291.0955863,14.174890041351318,45,0,44,1787890276.9206963,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890276.920669,0,2048,,0,0,0,0,0,0,0,1,22,3.1587946311287256,1;0;1;1,58,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
45,upsert,0,L0038,2048,0,1787890291.095658,14.17429804801941,46,0,45,1787890276.92136,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890276.9213376,0,2048,,0,0,0,0,0,0,0,1,23,3.1587946311287256,0;0;1;1,58,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
46,upsert,3,L0023,2048,3072,1787890291.0957136,14.173808574676514,47,0,46,1787890276.921905,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890276.921884,3072,-1024,4.64516282081604,0,2560,2560,0,2560,1,0,4,24,3.1587946311287256,0;0;1;0,58,1,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
47,upsert,2,L0018,2048,0,1787890291.0957634,14.173317432403564,48,0,47,1787890276.922446,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890276.9224286,0,2048,,0,0,0,0,0,0,0,1,25,3.1587946311287256,0;0;0;0,58,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
48,upsert,2,L0010,2560,0,1787890297.2720616,17.808013439178467,49,0,48,1787890279.4640481,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890279.46402,0,2560,,0,0,0,0,0,0,0,2,21,4.304389033998762,1;0;0;2,63,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
49,upsert,3,L0005,2560,0,1787890297.2721949,17.807442903518677,50,0,49,1787890279.464752,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890279.4647324,0,2560,,0,0,0,0,0,0,0,2,22,4.304389033998762,1;0;0;1,63,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
50,upsert,3,L0034,2560,2048,1787890297.272281,17.80692219734192,51,0,50,1787890279.4653587,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890279.4653382,2048,512,13.507522821426392,0,2048,2048,0,2048,1,0,2,23,4.304389033998762,1;0;0;0,63,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
51,upsert,0,L0044,2048,0,1787890297.272368,17.806456804275513,52,0,51,1787890279.4659111,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890279.465894,0,2048,,0,0,0,0,0,0,0,1,24,4.304389033998762,0;0;0;0,63,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
52,upsert,3,L0062,2048,0,1787890297.2724366,15.784739971160889,53,0,52,1787890281.4876966,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890281.4876688,0,2048,,0,0,0,0,0,0,0,1,25,4.304389033998762,0;1;2;0,68,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
53,upsert,1,L0011,2560,0,1787890297.2725048,15.784111261367798,54,0,53,1787890281.4883935,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890281.4883647,0,2560,,0,0,0,0,0,0,0,2,26,4.304389033998762,0;0;2;0,68,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
54,upsert,2,L0031,2048,0,1787890297.2725737,15.783586263656616,55,0,54,1787890281.4889874,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890281.48897,0,2048,,0,0,0,0,0,0,0,1,27,4.304389033998762,0;0;1;0,68,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
55,upsert,2,L0028,2560,2048,1787890301.4897666,20.000235557556152,56,0,55,1787890281.489531,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890281.4895113,2048,512,17.69424557685852,0,2048,2048,0,2048,1,0,2,28,4.304389033998762,0;0;0;0,68,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
56,upsert,0,L0016,2048,0,1787890301.4898975,18.42709732055664,57,0,56,1787890283.0628002,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890283.0627742,0,2048,,0,0,0,0,0,0,0,1,29,4.304389033998762,0;2;0;1,74,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
57,upsert,1,L0014,3072,2560,1787890301.489982,18.426488161087036,58,0,57,1787890283.0634937,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890283.0634692,2560,512,13.360275030136108,0,2560,2560,0,2560,1,0,3,30,4.304389033998762,0;1;0;1,74,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
58,upsert,1,L0046,2560,2048,1787890301.490069,18.425952672958374,59,0,58,1787890283.0641162,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890283.0640967,2048,512,16.04224705696106,0,2048,2048,0,2048,1,0,2,31,4.304389033998762,0;0;0;1,74,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
59,upsert,3,L0042,2048,0,1787890301.4901485,18.425447702407837,60,0,59,1787890283.0647008,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890283.064683,0,2048,,0,0,0,0,0,0,0,1,32,4.304389033998762,0;0;0;0,74,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
60,upsert,3,L0000,2560,2048,1787890301.4902413,16.943121194839478,61,0,60,1787890284.54712,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890284.5470886,2048,512,8.671127319335938,0,3072,3072,2048,1024,2,0,8,30,5.0930256843566895,0;1;1;1,80,1,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
61,upsert,1,L0056,2560,0,1787890301.4903145,16.942444801330566,62,0,61,1787890284.5478697,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890284.5478492,0,2560,,0,0,0,0,0,0,0,2,31,5.0930256843566895,0;0;1;1,80,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
62,upsert,2,L0063,2048,0,1787890301.4903839,16.94189453125,63,0,62,1787890284.5484893,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890284.548471,0,2048,,0,0,0,0,0,0,0,1,32,5.0930256843566895,0;0;0;1,80,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
63,upsert,3,L0023,2560,2048,1787890301.4904692,16.941452026367188,64,0,63,1787890284.5490172,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890284.5489964,2048,512,7.62711238861084,0,2560,2560,0,2560,1,0,5,33,5.0930256843566895,0;0;0;0,80,1,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
64,upsert,0,L0067,2048,0,1787890308.27886,22.48108673095703,65,0,64,1787890285.7977734,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890285.7977452,0,2048,,0,0,0,0,0,0,0,1,25,8.48762632906437,0;1;1;1,84,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
65,upsert,1,L0072,2048,0,1787890308.2789757,22.480565309524536,66,0,65,1787890285.7984104,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890285.798391,0,2048,,0,0,0,0,0,0,0,1,26,8.48762632906437,0;0;1;1,84,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
66,upsert,2,L0121,2048,0,1787890308.279051,22.480085134506226,67,0,66,1787890285.798966,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890285.7989476,0,2048,,0,0,0,0,0,0,0,1,27,8.48762632906437,0;0;0;1,84,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
67,upsert,3,L0091,2048,0,1787890308.2791293,22.479639291763306,68,0,67,1787890285.79949,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890285.7994728,0,2048,,0,0,0,0,0,0,0,1,28,8.48762632906437,0;0;0;0,84,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
68,upsert,0,L0083,2048,0,1787890308.2792296,21.328165769577026,69,0,68,1787890286.9510639,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890286.951036,0,2048,,0,0,0,0,0,0,0,1,29,8.48762632906437,0;1;1;1,88,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
69,upsert,2,L0124,2048,0,1787890308.2792933,21.327552795410156,70,0,69,1787890286.9517405,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890286.9517188,0,2048,,0,0,0,0,0,0,0,1,30,8.48762632906437,0;1;0;1,88,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
70,upsert,1,L0076,2048,0,1787890308.2793603,21.327036142349243,71,0,70,1787890286.9523242,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1787890286.9523053,0,2048,,0,0,0,0,0,0,0,1,31,8.48762632906437,0;0;0;1,88,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
