point_id,policy,rho,label,feature_set,n_updates,prevalence,auroc_loro_mean,auprc_loro_mean,folds,scope
conc2,agg_static,0.8,high_value_top25pct,coverage_only,32,0.28125,0.6666666666666666,0.5888888888888889,1,
conc2,agg_static,0.8,high_value_top25pct,fresh_cov,32,0.28125,0.6666666666666666,0.5888888888888889,1,
conc2,agg_static,0.8,high_value_top25pct,decision_aware,32,0.28125,0.5555555555555556,0.42063492063492064,1,
conc4,agg_full,0.8,flip_next_use,freshness_only,24,0.5,nan,nan,0,
conc4,agg_full,0.8,flip_next_use,coverage_only,24,0.5,nan,nan,0,
conc4,agg_full,0.8,flip_next_use,fresh_cov,24,0.5,nan,nan,0,
conc4,agg_full,0.8,flip_next_use,decision_aware,24,0.5,nan,nan,0,
conc4,agg_full,0.8,positive_value,freshness_only,24,0.625,nan,nan,0,
conc4,agg_full,0.8,positive_value,coverage_only,24,0.625,nan,nan,0,
conc4,agg_full,0.8,positive_value,fresh_cov,24,0.625,nan,nan,0,
conc4,agg_full,0.8,positive_value,decision_aware,24,0.625,nan,nan,0,
conc4,agg_full,0.8,high_value_top25pct,freshness_only,24,0.3333333333333333,nan,nan,0,
conc4,agg_full,0.8,high_value_top25pct,coverage_only,24,0.3333333333333333,nan,nan,0,
conc4,agg_full,0.8,high_value_top25pct,fresh_cov,24,0.3333333333333333,nan,nan,0,
conc4,agg_full,0.8,high_value_top25pct,decision_aware,24,0.3333333333333333,nan,nan,0,
conc4,agg_static,0.8,flip_next_use,freshness_only,26,0.5,nan,nan,0,
conc4,agg_static,0.8,flip_next_use,coverage_only,26,0.5,nan,nan,0,
conc4,agg_static,0.8,flip_next_use,fresh_cov,26,0.5,nan,nan,0,
conc4,agg_static,0.8,flip_next_use,decision_aware,26,0.5,nan,nan,0,
conc4,agg_static,0.8,positive_value,freshness_only,26,0.5769230769230769,nan,nan,0,
conc4,agg_static,0.8,positive_value,coverage_only,26,0.5769230769230769,nan,nan,0,
conc4,agg_static,0.8,positive_value,fresh_cov,26,0.5769230769230769,nan,nan,0,
conc4,agg_static,0.8,positive_value,decision_aware,26,0.5769230769230769,nan,nan,0,
conc4,agg_static,0.8,high_value_top25pct,freshness_only,26,0.38461538461538464,nan,nan,0,
conc4,agg_static,0.8,high_value_top25pct,coverage_only,26,0.38461538461538464,nan,nan,0,
conc4,agg_static,0.8,high_value_top25pct,fresh_cov,26,0.38461538461538464,nan,nan,0,
conc4,agg_static,0.8,high_value_top25pct,decision_aware,26,0.38461538461538464,nan,nan,0,
conc8,agg_full,0.8,flip_next_use,freshness_only,37,0.4864864864864865,0.5,0.5765179265179265,1,
conc8,agg_full,0.8,flip_next_use,coverage_only,37,0.4864864864864865,0.4875,0.6853274503274503,1,
conc8,agg_full,0.8,flip_next_use,fresh_cov,37,0.4864864864864865,0.4875,0.6853274503274503,1,
conc8,agg_full,0.8,flip_next_use,decision_aware,37,0.4864864864864865,0.65,0.8410958485958485,1,
conc8,agg_full,0.8,positive_value,freshness_only,37,0.5135135135135135,0.5,0.5557158890492224,1,
conc8,agg_full,0.8,positive_value,coverage_only,37,0.5135135135135135,0.6333333333333333,0.6821098654431988,1,
conc8,agg_full,0.8,positive_value,fresh_cov,37,0.5135135135135135,0.43333333333333335,0.5541144041144042,1,
conc8,agg_full,0.8,positive_value,decision_aware,37,0.5135135135135135,0.6888888888888889,0.8419753086419752,1,
conc8,agg_full,0.8,high_value_top25pct,freshness_only,37,0.2702702702702703,0.5,0.33203463203463207,1,
conc8,agg_full,0.8,high_value_top25pct,coverage_only,37,0.2702702702702703,0.8125,0.5160714285714285,1,
conc8,agg_full,0.8,high_value_top25pct,fresh_cov,37,0.2702702702702703,0.8125,0.5160714285714285,1,
conc8,agg_full,0.8,high_value_top25pct,decision_aware,37,0.2702702702702703,0.875,0.7999999999999999,1,
conc8,agg_static,0.8,flip_next_use,freshness_only,28,0.5714285714285714,nan,nan,0,
conc8,agg_static,0.8,flip_next_use,coverage_only,28,0.5714285714285714,nan,nan,0,
conc8,agg_static,0.8,flip_next_use,fresh_cov,28,0.5714285714285714,nan,nan,0,
conc8,agg_static,0.8,flip_next_use,decision_aware,28,0.5714285714285714,nan,nan,0,
conc8,agg_static,0.8,positive_value,freshness_only,28,0.5357142857142857,nan,nan,0,
conc8,agg_static,0.8,positive_value,coverage_only,28,0.5357142857142857,nan,nan,0,
conc8,agg_static,0.8,positive_value,fresh_cov,28,0.5357142857142857,nan,nan,0,
conc8,agg_static,0.8,positive_value,decision_aware,28,0.5357142857142857,nan,nan,0,
conc8,agg_static,0.8,high_value_top25pct,freshness_only,28,0.35714285714285715,nan,nan,0,
conc8,agg_static,0.8,high_value_top25pct,coverage_only,28,0.35714285714285715,nan,nan,0,
conc8,agg_static,0.8,high_value_top25pct,fresh_cov,28,0.35714285714285715,nan,nan,0,
conc8,agg_static,0.8,high_value_top25pct,decision_aware,28,0.35714285714285715,nan,nan,0,
,,,flip_next_use,freshness_only,166,0.463855421686747,0.5,0.46724879256462765,2,pooled
,,,flip_next_use,coverage_only,166,0.463855421686747,0.7077594144866198,0.658415205301915,2,pooled
,,,flip_next_use,fresh_cov,166,0.463855421686747,0.7077594144866198,0.658415205301915,2,pooled
,,,flip_next_use,decision_aware,166,0.463855421686747,0.8262036984238615,0.7982168177796364,2,pooled
,,,positive_value,freshness_only,166,0.5301204819277109,0.42412655570550306,0.4826034025110273,2,pooled
,,,positive_value,coverage_only,166,0.5301204819277109,0.46076864168969434,0.5049279780582895,2,pooled
,,,positive_value,fresh_cov,166,0.5301204819277109,0.4300575155838314,0.4910122136894832,2,pooled
,,,positive_value,decision_aware,166,0.5301204819277109,0.6123294346978558,0.6351826064232782,2,pooled
,,,high_value_top25pct,freshness_only,166,0.3132530120481928,0.5,0.33271484253448147,2,pooled
,,,high_value_top25pct,coverage_only,166,0.3132530120481928,0.7418009507010672,0.47137578423386634,2,pooled
,,,high_value_top25pct,fresh_cov,166,0.3132530120481928,0.7418009507010672,0.47137578423386634,2,pooled
,,,high_value_top25pct,decision_aware,166,0.3132530120481928,0.8678884271577625,0.7140887749737526,2,pooled
