update_seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,delivered_at_unix,signaling_delay_s,writer_seq,future_use_count,seq,t_send_unix,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight,evaluated,superseded_before_use,decision_flip,decision_irrelevant,is_tombstone,dispatcher_load_sum,next_use_request_id,next_use_distance_requests,next_use_time_distance_s,next_use_discard,decision_without_update,decision_with_update,selected_instance_without,selected_instance_with,selected_load_without,selected_load_with,reusable_coverage_without,reusable_coverage_with,reusable_coverage_gain,estimated_prefill_gain_ms,estimated_queue_delta_ms,estimated_net_gain_ms,signaling_cost_ms,oracle_value_ms,realized_ttft_ms,realized_cached_tokens,impact_count_h1,impact_count_h4,impact_count_h8,cumulative_value_h1,cumulative_value_h4,cumulative_value_h8
0,upsert,0,L0040,2048,0,1788144174.9957259,0.0032439231872558594,1,0,0,1788144174.992482,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144174.9924471,0,2048,,0,0,0,0,0,0,0,2,1,,0;1;1;1,4,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
1,upsert,2,L0004,2048,0,1788144174.9958744,0.003213644027709961,2,3,1,1788144174.9926608,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144174.9926434,0,2048,,0,0,0,0,0,0,0,1,2,,0;1;0;1,4,0,1,0,1,0,0,2,53,53,15.948797702789307,,1,2,1,2,0,1,0,2048,2048,40.96,2.0,38.96,3.213644027709961,38.96,1414.966333,2080.0,1,2,2,38.96,79.92,79.92
2,upsert,1,L0002,2048,0,1788144174.9959676,0.0031821727752685547,3,3,2,1788144174.9927855,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144174.9927738,0,2048,,0,0,0,0,0,0,0,1,3,,0;0;0;1,4,0,1,1,0,1,0,1,32,32,8.222138166427612,,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,3.1821727752685547,0.0,416.809396,2608.0,0,0,0,0,0,0
3,upsert,3,L0040,2560,0,1788144174.9960368,0.0031576156616210938,4,0,3,1788144174.9928792,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144174.9928694,0,2560,,0,0,0,0,0,0,0,2,4,,0;0;0;0,4,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,upsert,0,L0003,2048,0,1788144175.9271386,0.0036575794219970703,5,3,4,1788144175.923481,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144175.923457,0,2048,,0,0,0,0,0,0,0,1,1,0.003199338912963867,0;1;1;1,8,0,1,0,1,0,0,3,45,45,10.665154457092285,,2,0,2,0,0,0,0,2048,2048,40.96,0.0,40.96,3.6575794219970703,40.96,411.590272,2608.0,1,1,1,40.96,40.96,40.96
5,upsert,3,L0000,2048,0,1788144175.92727,0.003515005111694336,6,7,5,1788144175.923755,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144175.9237394,0,2048,,0,0,0,0,0,0,0,1,2,0.003199338912963867,0;1;1;0,8,0,1,0,1,0,0,2,38,38,8.204479932785034,,2,3,2,3,0,0,0,2048,2048,40.96,0.0,40.96,3.515005111694336,40.96,96.551991,3136.0,1,1,1,40.96,40.96,40.96
6,upsert,1,L0046,2048,0,1788144175.9273438,0.0034101009368896484,7,2,6,1788144175.9239337,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144175.9239209,0,2048,,0,0,0,0,0,0,0,1,3,0.003199338912963867,0;0;1;0,8,0,1,0,0,1,0,1,44,44,10.66488528251648,,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,3.4101009368896484,0.0,368.116478,2080.0,0,1,1,0,38.96,38.96
7,upsert,2,L0025,2048,0,1788144175.9274054,0.003304719924926758,8,1,7,1788144175.9241006,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144175.9240887,0,2048,,0,0,0,0,0,0,0,1,4,0.003199338912963867,0;0;0;0,8,0,1,0,0,1,0,0,57,57,16.677613735198975,,0,0,0,0,0,0,2560,2560,0,0.0,0.0,0.0,3.304719924926758,0.0,537.411518,2608.0,0,0,0,0,0,0
8,upsert,1,L0002,2560,2048,1788144177.1241071,0.0036187171936035156,9,3,8,1788144177.1204884,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144177.1204607,2048,512,2.1276869773864746,0,2048,2048,0,2048,1,0,2,1,0.00333559513092041,1;0;1;1,13,0,1,0,0,1,0,3,32,32,6.093998670578003,,1,1,1,1,0,0,2048,2560,512,10.24,0.0,10.24,3.6187171936035156,10.24,416.809396,2608.0,0,0,0,0,0,0
9,upsert,2,L0033,2048,0,1788144177.1242127,0.003455638885498047,10,1,9,1788144177.120757,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144177.1207411,0,2048,,0,0,0,0,0,0,0,1,2,0.00333559513092041,1;0;0;1,13,0,1,0,0,1,0,2,62,62,16.466748237609863,,0,0,0,0,0,0,2560,2560,0,0.0,0.0,0.0,3.455638885498047,0.0,410.016227,2608.0,0,0,0,0,0,0
10,upsert,3,L0007,2048,0,1788144177.628059,0.5071268081665039,11,3,10,1788144177.120932,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144177.1209192,0,2048,,0,0,0,0,0,0,0,1,3,0.00333559513092041,1;0;0;0,13,0,1,0,1,0,0,1,47,47,8.964325428009033,,2,3,2,3,0,1,0,2048,2048,40.96,2.0,38.96,507.1268081665039,38.96,2947.485056,2608.0,1,3,3,38.96,118.88,118.88
11,upsert,0,L0025,2560,0,1788144178.6358285,1.5147390365600586,12,1,11,1788144177.1210895,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144177.1210775,0,2560,,0,0,2048,0,2048,1,0,2,4,0.00333559513092041,0;0;0;0,13,0,1,0,1,0,0,0,57,57,13.96919059753418,,2,0,2,0,0,0,2048,2560,512,10.24,0.0,10.24,1514.7390365600586,10.24,537.411518,2608.0,1,1,1,10.24,10.24,10.24
12,upsert,1,L0029,2048,0,1788144183.488521,5.136277675628662,13,2,12,1788144178.3522434,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144178.3522184,0,2048,,0,0,0,0,0,0,0,1,2,0.04917144775390625,1;0;1;1,17,0,1,0,0,1,0,3,55,55,7.456249952316284,,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,5136.277675628662,0.0,371.832963,2080.0,0,1,1,0,40.96,40.96
13,upsert,3,L0028,2048,0,1788144183.488655,5.136131048202515,14,0,13,1788144178.352524,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144178.3525074,0,2048,,0,0,0,0,0,0,0,1,3,0.04917144775390625,1;0;1;0,17,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
14,upsert,2,L0044,2048,0,1788144183.488721,5.136015176773071,15,0,14,1788144178.3527057,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144178.3526928,0,2048,,0,0,0,0,0,0,0,1,4,0.04917144775390625,1;0;0;0,17,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
15,upsert,0,L0033,2560,0,1788144185.891627,7.538762092590332,16,1,15,1788144178.352865,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144178.3528538,0,2560,,0,0,2048,0,2048,1,0,2,5,0.04917144775390625,0;0;0;0,17,0,1,0,1,0,0,0,62,62,7.699333906173706,,2,0,2,0,1,0,2048,2560,512,10.24,-2.0,12.24,7538.762092590332,12.24,410.016227,2608.0,1,1,1,12.24,12.24,12.24
16,upsert,1,L0019,2048,0,1788144187.705577,8.423328161239624,17,1,16,1788144179.2822487,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144179.2822237,0,2048,,0,0,0,0,0,0,0,1,5,0.17130208015441895,1;0;1;1,22,0,1,0,1,0,0,3,50,50,2.144814968109131,,2,1,2,1,0,0,0,2048,2048,40.96,0.0,40.96,8423.328161239624,40.96,500.895701,2080.0,1,1,1,40.96,40.96,40.96
17,upsert,3,L0000,2560,2048,1788144187.7057173,8.423171520233154,18,6,17,1788144179.2825458,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144179.282524,2048,512,3.3587846755981445,0,2048,2048,0,2048,1,0,2,6,0.17130208015441895,1;0;1;0,22,0,1,0,0,1,0,2,54,54,3.2390058040618896,,3,3,3,3,0,0,2048,2560,512,10.24,0.0,10.24,8423.171520233154,10.24,80.614729,2080.0,0,0,0,0,0,0
18,upsert,0,L0012,2048,0,1788144187.7057836,8.423043012619019,19,0,18,1788144179.2827406,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144179.2827268,0,2048,,0,0,0,0,0,0,0,1,7,0.17130208015441895,0;0;1;0,22,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
19,upsert,2,L0013,2048,0,1788144192.1551824,12.872276782989502,20,2,19,1788144179.2829056,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144179.2828937,0,2048,,0,0,0,0,0,0,0,1,8,0.17130208015441895,0;0;0;0,22,0,1,0,1,0,0,0,63,63,1.4358279705047607,,1,2,1,2,0,1,0,2048,2048,40.96,2.0,38.96,12872.276782989502,38.96,1417.234956,2080.0,1,1,1,38.96,38.96,38.96
20,upsert,2,L0041,2048,0,1788144192.1553183,11.136985778808594,21,0,20,1788144181.0183325,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144181.0183082,0,2048,,0,0,0,0,0,0,0,1,9,0.17130208015441895,1;0;0;2,28,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
21,upsert,3,L0014,2048,0,1788144192.1553814,11.136771440505981,22,0,21,1788144181.01861,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144181.0185935,0,2048,,0,0,0,0,0,0,0,1,10,0.17130208015441895,1;0;0;1,28,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
22,upsert,0,L0003,2560,2048,1788144192.1554325,11.136635065078735,23,1,22,1788144181.0187974,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144181.018779,2048,512,5.095322132110596,0,2048,2048,0,2048,1,0,2,11,0.17130208015441895,0;0;0;1,28,0,1,0,0,1,0,1,81,81,8.336930751800537,,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,11136.635065078735,0.0,83.296148,2608.0,0,0,0,0,0,0
23,upsert,3,L0000,3072,2560,1788144195.0698998,14.050934791564941,24,4,23,1788144181.018965,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144181.0189512,2560,512,1.7364270687103271,0,2048,2048,0,2048,1,0,3,12,0.17130208015441895,0;0;0;0,28,1,1,1,0,1,0,0,70,70,1.4904470443725586,,3,3,3,3,0,0,0,0,0,0.0,0.0,0.0,14050.934791564941,0.0,102.374498,3136.0,0,0,0,0,0,0
24,upsert,0,L0009,2048,0,1788144195.0700321,13.092163562774658,25,0,24,1788144181.9778686,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144181.9778435,0,2048,,0,0,0,0,0,0,0,1,13,0.17130208015441895,0;1;1;1,33,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
25,upsert,3,L0000,2048,3072,1788144195.070104,13.091901779174805,26,4,25,1788144181.978202,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144181.978144,3072,-1024,0.9591927528381348,0,2048,2048,0,2048,1,0,4,14,0.17130208015441895,0;1;1;0,33,1,1,0,0,1,0,2,70,70,1.4902429580688477,,3,3,3,3,0,0,3072,2048,-1024,-20.48,0.0,-20.48,13091.901779174805,-20.48,102.374498,3136.0,0,0,0,0,0,0
26,upsert,2,L0027,2048,0,1788144195.070184,13.091775178909302,27,0,26,1788144181.9784088,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144181.9783943,0,2048,,0,0,0,0,0,0,0,1,15,0.17130208015441895,0;1;0;0,33,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
27,upsert,1,L0015,2048,0,1788144199.0078826,17.02930784225464,28,0,27,1788144181.9785748,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144181.9785624,0,2048,,0,0,0,0,0,0,0,1,16,0.17130208015441895,0;0;0;0,33,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
28,upsert,3,L0000,2560,2048,1788144199.008031,15.790777444839478,29,2,28,1788144183.2172534,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144183.2172265,2048,512,1.2390825748443604,0,2048,2048,0,2048,1,0,5,17,0.17130208015441895,1;0;1;1,39,1,1,0,0,1,0,3,79,79,0.49611425399780273,,3,3,3,3,0,0,0,0,0,0.0,0.0,0.0,15790.777444839478,0.0,85.620206,2608.0,0,0,0,0,0,0
29,upsert,2,L0001,2048,0,1788144199.0081015,15.790560483932495,30,0,29,1788144183.217541,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144183.217525,0,2048,,0,0,0,0,0,0,0,1,18,0.17130208015441895,1;0;0;1,39,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
30,upsert,3,L0007,2560,2048,1788144199.0081503,15.790421724319458,31,0,30,1788144183.2177286,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144183.2177122,2048,512,6.096792936325073,0,2048,2048,0,2048,1,0,2,19,0.17130208015441895,1;0;0;0,39,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
31,upsert,0,L0044,2560,0,1788144201.410995,18.193100929260254,32,0,31,1788144183.217894,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144183.2178814,0,2560,,0,0,0,0,0,0,0,2,20,0.17130208015441895,0;0;0;0,39,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
32,upsert,1,L0002,3072,2560,1788144201.4111223,17.28112816810608,33,1,32,1788144184.1299942,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144184.1299667,2560,512,7.009505987167358,0,2560,2560,0,2560,1,0,3,18,1.1642699241638184,1;0;1;1,44,0,1,0,0,1,0,3,92,92,3.906893014907837,,1,1,1,1,0,0,2560,3072,512,10.24,0.0,10.24,17281.12816810608,10.24,84.446606,2608.0,0,0,0,0,0,0
33,upsert,3,L0008,2048,0,1788144201.4112375,17.280678272247314,34,0,33,1788144184.1305592,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144184.1305418,0,2048,,0,0,0,0,0,0,0,1,19,1.1642699241638184,1;0;1;0,44,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
34,upsert,0,L0057,2048,0,1788144201.4112966,17.280367374420166,35,0,34,1788144184.1309292,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144184.1309152,0,2048,,0,0,0,0,0,0,0,1,20,1.1642699241638184,0;0;1;0,44,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
35,upsert,2,L0022,2048,0,1788144201.4113488,17.28006911277771,36,0,35,1788144184.1312797,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144184.1312668,0,2048,,0,0,0,0,0,0,0,1,21,1.1642699241638184,0;0;0;0,44,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
36,upsert,0,L0001,2560,0,1788144201.4113955,16.04084300994873,37,0,36,1788144185.3705525,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144185.3705285,0,2560,,0,0,0,0,0,0,0,2,22,1.1642699241638184,0;1;1;1,49,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
37,upsert,1,L0058,2048,0,1788144201.4114368,16.040369033813477,38,0,37,1788144185.3710678,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144185.3710504,0,2048,,0,0,0,0,0,0,0,1,23,1.1642699241638184,0;0;1;1,49,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
38,upsert,3,L0000,3072,2560,1788144207.7521274,22.380642414093018,39,0,38,1788144185.371485,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144185.3714662,2560,512,2.1542396545410156,0,2048,2048,0,2048,1,0,6,24,1.1642699241638184,0;0;1;0,49,1,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
39,upsert,2,L0010,2048,0,1788144207.7522886,22.380383729934692,40,0,39,1788144185.3719049,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144185.3718913,0,2048,,0,0,0,0,0,0,0,1,25,1.1642699241638184,0;0;0;0,49,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
40,upsert,1,L0006,2048,0,1788144207.752353,21.16180419921875,41,0,40,1788144186.5905488,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144186.5905206,0,2048,,0,0,0,0,0,0,0,2,25,1.5626756846904755,1;0;1;1,53,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
41,upsert,3,L0056,2048,0,1788144207.7524095,21.16133713722229,42,0,41,1788144186.5910723,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144186.5910556,0,2048,,0,0,0,0,0,0,0,1,26,1.5626756846904755,1;0;1;0,53,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
42,upsert,2,L0021,2048,0,1788144210.1552215,23.563767910003662,43,0,42,1788144186.5914536,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144186.5914385,0,2048,,0,0,0,0,0,0,0,1,27,1.5626756846904755,1;0;0;0,53,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
43,upsert,0,L0006,2560,0,1788144210.1553464,23.56355357170105,44,0,43,1788144186.5917928,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144186.5917792,0,2560,,0,0,0,0,0,0,0,2,28,1.5626756846904755,0;0;0;0,53,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
44,upsert,1,L0046,2560,2048,1788144210.1554055,20.306982278823853,45,0,44,1788144189.8484232,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144189.8483925,2048,512,13.924471616744995,0,2048,2048,0,2048,1,0,2,26,2.6459133499547054,1;0;0;2,60,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
45,upsert,0,L0003,3072,2560,1788144210.1554592,20.306490659713745,46,0,45,1788144189.8489685,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144189.8489466,2560,512,8.830167531967163,0,2048,2048,0,2048,1,0,3,27,2.6459133499547054,0;0;0;2,60,1,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
46,upsert,3,L0001,3072,0,1788144210.155506,20.306087493896484,47,0,46,1788144189.8494184,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144189.849404,0,3072,,0,0,0,0,0,0,0,3,28,2.6459133499547054,0;0;0;1,60,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
47,upsert,3,L0007,3072,2560,1788144210.1555462,20.305721521377563,48,0,47,1788144189.8498247,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144189.84981,2560,512,6.6320977210998535,0,2048,2048,0,2048,1,0,3,29,2.6459133499547054,0;0;0;0,60,1,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
48,upsert,0,L0003,2048,3072,1788144210.1555853,19.212690353393555,49,0,48,1788144190.942895,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144190.9428651,3072,-1024,1.0939185619354248,0,2048,2048,0,2048,1,0,4,30,2.6459133499547054,0;1;1;1,66,1,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
49,upsert,3,L0014,2560,2048,1788144210.155624,19.212202072143555,50,0,49,1788144190.9434218,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144190.943402,2048,512,9.924808502197266,0,0,0,0,0,0,0,2,31,2.6459133499547054,0;1;1;0,66,1,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
50,upsert,1,L0019,2560,2048,1788144215.9847126,25.04086947441101,51,0,50,1788144190.9438431,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144190.9438264,2048,512,11.66160273551941,0,2048,2048,0,2048,1,0,2,32,2.6459133499547054,0;0;1;0,66,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
51,upsert,2,L0038,2048,0,1788144215.9848435,25.040611743927002,52,0,51,1788144190.9442317,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144190.9442184,0,2048,,0,0,0,0,0,0,0,1,33,2.6459133499547054,0;0;0;0,66,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
52,upsert,2,L0035,2048,0,1788144215.984909,23.38176441192627,53,0,52,1788144192.6031446,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144192.603116,0,2048,,0,0,0,0,0,0,0,1,30,4.198044465935749,0;1;1;1,73,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
53,upsert,2,L0004,2560,2048,1788144215.9849598,23.38123846054077,54,0,53,1788144192.6037214,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144192.6037009,2048,512,17.61105751991272,0,2048,2048,0,2048,1,0,2,31,4.198044465935749,0;1;0;1,73,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
54,upsert,3,L0000,2048,3072,1788144215.985005,23.380854845046997,55,0,54,1788144192.60415,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144192.604133,3072,-1024,7.232666730880737,0,2560,2560,0,2560,1,0,7,32,4.198044465935749,0;1;0;0,73,1,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
55,upsert,1,L0029,2560,2048,1788144215.985061,23.380534648895264,56,0,55,1788144192.6045263,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144192.6045103,2048,512,14.252291917800903,0,2048,2048,0,2048,1,0,2,33,4.198044465935749,0;0;0;0,73,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
56,upsert,1,L0005,2048,0,1788144215.9851043,22.396071672439575,57,0,56,1788144193.5890326,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144193.5890067,0,2048,,0,0,0,0,0,0,0,1,34,4.198044465935749,1;0;1;1,78,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
57,upsert,0,L0025,3072,2560,1788144215.9851499,22.395575046539307,58,0,57,1788144193.5895748,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144193.589553,2560,512,16.468475580215454,0,2560,2560,2048,512,2,0,3,35,4.198044465935749,0;0;1;1,78,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
58,upsert,2,L0023,2048,0,1788144215.9852133,22.395151615142822,59,0,58,1788144193.5900617,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144193.590046,0,2048,,0,0,0,0,0,0,0,1,36,4.198044465935749,0;0;0;1,78,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
59,upsert,3,L0020,2048,0,1788144215.9852529,22.39480686187744,60,0,59,1788144193.590446,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144193.590433,0,2048,,0,0,0,0,0,0,0,1,37,4.198044465935749,0;0;0;0,78,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
60,upsert,3,L0000,2560,2048,1788144215.9852931,20.72836685180664,61,0,60,1788144195.2569263,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144195.2568989,2048,512,2.652765989303589,0,2048,2048,0,2048,1,0,8,34,5.551177704775775,1;0;2;0,85,1,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
61,upsert,2,L0049,2048,0,1788144227.7985942,32.54109287261963,62,0,61,1788144195.2575014,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144195.2574842,0,2048,,0,0,0,0,0,0,0,1,35,5.551177704775775,1;0;1;0,85,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
62,upsert,0,L0033,3072,2560,1788144227.7987306,32.54082775115967,63,0,62,1788144195.2579029,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144195.2578857,2560,512,16.90503191947937,0,2560,2560,2048,512,2,0,3,36,5.551177704775775,0;0;1;0,85,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
63,upsert,2,L0013,2560,2048,1788144227.7987986,32.540446281433105,64,0,63,1788144195.2583523,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144195.2583365,2048,512,15.975442886352539,0,2048,2048,0,2048,1,0,2,37,5.551177704775775,0;0;0;0,85,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
64,upsert,1,L0038,2560,0,1788144227.7988517,31.239213466644287,65,0,64,1788144196.5596383,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144196.559623,0,2560,,0,0,0,0,0,0,0,2,38,5.551177704775775,0;0;1;2,90,0,0,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,
65,upsert,3,L0018,2048,0,1788144230.2019794,33.64209485054016,66,0,65,1788144196.5598845,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144196.5598779,0,2048,,0,0,0,0,0,0,0,1,39,5.551177704775775,0;0;1;1,90,0,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
66,upsert,3,L0007,2048,3072,1788144230.202394,33.64236783981323,67,0,66,1788144196.5600262,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144196.56002,3072,-1024,6.710210084915161,0,2048,2048,0,2048,1,0,4,40,5.551177704775775,0;0;1;0,90,1,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
67,upsert,2,L0036,2048,0,1788144230.2024884,33.64233708381653,68,0,67,1788144196.5601513,base,exact_fifo@rho1.0,0,0.55,0.0,4,1.0,exact_fifo,1788144196.5601463,0,2048,,0,0,0,0,0,0,0,1,41,5.551177704775775,0;0;0;0,90,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
