update_seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,delivered_at_unix,signaling_delay_s,writer_seq,future_use_count,seq,t_send_unix,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight,use_index,use_request_id,use_dispatch_time_unix,use_discard,superseded_before_use,decision_without_update,decision_with_update,decision_flip,native_instance_without,selected_instance_without,selected_instance_with,selected_load_without,selected_load_with,reusable_coverage_without,reusable_coverage_with,reusable_coverage_gain,estimated_prefill_gain_ms,estimated_queue_delta_ms,estimated_net_gain_ms,signaling_cost_ms,oracle_value_ms,oracle_value_net_of_cost_ms,realized_ttft_ms,realized_cached_tokens,world1_expected_net_ms
7,upsert,2,L0001,2048,0,1787901712.4737434,0.003229379653930664,8,3,7,1787901712.470514,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901712.4705007,0,2048,,0,0,0,0,0,0,0,1,4,0.0031928420066833496,0;0;0;0,8,0,1,40,1787901739.7308307,,1,2,2,0,,2,2,0,0,0,0,0,0.0,0.0,0.0,3.229379653930664,0.0,-3.229379653930664,1475.130321,2608.0,51.2
7,upsert,2,L0001,2048,0,1787901712.4737434,0.003229379653930664,8,3,7,1787901712.470514,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901712.4705007,0,2048,,0,0,0,0,0,0,0,1,4,0.0031928420066833496,0;0;0;0,8,0,2,41,1787901739.7308946,,1,2,2,0,,2,2,1,1,0,0,0,0.0,0.0,0.0,3.229379653930664,0.0,-3.229379653930664,1681.422582,2080.0,49.2
7,upsert,2,L0001,2048,0,1787901712.4737434,0.003229379653930664,8,3,7,1787901712.470514,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901712.4705007,0,2048,,0,0,0,0,0,0,0,1,4,0.0031928420066833496,0;0;0;0,8,0,3,56,1787901761.0851912,,1,2,2,0,,2,2,0,0,0,0,0,0.0,0.0,0.0,3.229379653930664,0.0,-3.229379653930664,348.210578,2608.0,51.2
12,upsert,0,L0022,2048,0,1787901726.8568394,6.968370676040649,13,2,12,1787901719.8884687,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901719.8884408,0,2048,,0,0,0,0,0,0,0,1,1,0.01427398125330607,0;1;2;0,18,0,1,55,1787901753.384766,,0,2,0,1,2,2,0,0,2,0,2048,2048,40.96,4.0,36.96,6968.370676040649,36.96,-6931.410676040649,6389.50274,2080.0,36.96
12,upsert,0,L0022,2048,0,1787901726.8568394,6.968370676040649,13,2,12,1787901719.8884687,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901719.8884408,0,2048,,0,0,0,0,0,0,0,1,1,0.01427398125330607,0;1;2;0,18,0,2,57,1787901761.085256,,0,1,0,1,1,1,0,0,0,0,2048,2048,40.96,0.0,40.96,6968.370676040649,40.96,-6927.410676040649,1428.312469,2608.0,40.96
15,upsert,2,L0001,2560,2048,1787901733.34254,13.453415632247925,16,3,15,1787901719.8891244,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901719.8891106,2048,512,7.418609857559204,0,2048,2048,0,2048,1,0,2,4,0.01427398125330607,0;0;0;0,18,0,1,40,1787901739.7308307,,0,2,2,0,0,2,2,0,0,2048,2560,512,10.24,0.0,10.24,13453.415632247925,10.24,-13443.175632247925,1475.130321,2608.0,51.2
15,upsert,2,L0001,2560,2048,1787901733.34254,13.453415632247925,16,3,15,1787901719.8891244,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901719.8891106,2048,512,7.418609857559204,0,2048,2048,0,2048,1,0,2,4,0.01427398125330607,0;0;0;0,18,0,2,41,1787901739.7308946,,0,2,2,0,1,2,2,1,1,2048,2560,512,10.24,0.0,10.24,13453.415632247925,10.24,-13443.175632247925,1681.422582,2080.0,49.2
15,upsert,2,L0001,2560,2048,1787901733.34254,13.453415632247925,16,3,15,1787901719.8891244,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901719.8891106,2048,512,7.418609857559204,0,2048,2048,0,2048,1,0,2,4,0.01427398125330607,0;0;0;0,18,0,3,56,1787901761.0851912,,0,2,2,0,1,2,2,0,0,2048,2560,512,10.24,0.0,10.24,13453.415632247925,10.24,-13443.175632247925,348.210578,2608.0,51.2
17,upsert,2,L0007,2560,2048,1787901733.3426657,10.501265525817871,18,1,17,1787901722.8414001,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901722.841381,2048,512,13.213748216629028,0,2048,2048,0,2048,1,0,2,6,0.01427398125330607,0;1;0;1,24,0,1,63,1787901763.1600227,,0,2,2,0,2,2,2,0,0,0,0,0,0.0,0.0,0.0,10501.265525817871,0.0,-10501.265525817871,1403.975417,2608.0,0.0
18,upsert,1,L0013,2048,0,1787901742.5996757,19.758089065551758,19,2,18,1787901722.8415866,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901722.8415735,0,2048,,0,0,0,0,0,0,0,1,7,0.01427398125330607,0;0;0;1,24,0,1,49,1787901748.1049953,,0,1,1,0,1,1,1,0,0,0,0,0,0.0,0.0,0.0,19758.089065551758,0.0,-19758.089065551758,1194.183964,2080.0,0.0
18,upsert,1,L0013,2048,0,1787901742.5996757,19.758089065551758,19,2,18,1787901722.8415866,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901722.8415735,0,2048,,0,0,0,0,0,0,0,1,7,0.01427398125330607,0;0;0;1,24,0,2,59,1787901761.085353,,0,1,1,0,1,1,1,0,0,0,0,0,0.0,0.0,0.0,19758.089065551758,0.0,-19758.089065551758,1527.775016,2608.0,0.0
20,upsert,0,L0024,2048,0,1787901742.5998628,16.826480865478516,21,1,20,1787901725.773382,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901725.7733507,0,2048,,0,0,0,0,0,0,0,1,9,0.01427398125330607,0;1;1;1,28,0,1,54,1787901753.3847487,,0,2,0,1,2,2,0,0,1,0,2048,2048,40.96,2.0,38.96,16826.480865478516,38.96,-16787.520865478516,6389.640835,2080.0,38.96
64,upsert,3,L0070,2048,0,1787901805.5714245,36.396337270736694,63,1,64,1787901769.1750872,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901769.1750612,0,2048,,0,0,0,0,0,0,0,1,18,21.27542844414711,1;1;1;0,83,0,1,120,1787901821.5625825,,0,2,2,0,2,2,2,0,0,0,0,0,0.0,0.0,0.0,36396.337270736694,0.0,-36396.337270736694,174.089215,2080.0,0.0
70,upsert,2,L0068,2048,0,1787901805.5716956,33.472304821014404,69,3,70,1787901772.0993907,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901772.099385,0,2048,,0,0,0,0,0,0,0,1,24,21.27542844414711,0;1;0;0,87,0,1,104,1787901805.772078,,0,3,2,1,3,3,2,0,0,0,2048,2048,40.96,0.0,40.96,33472.304821014404,40.96,-33431.344821014405,1260.160595,2080.0,40.96
70,upsert,2,L0068,2048,0,1787901805.5716956,33.472304821014404,69,3,70,1787901772.0993907,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901772.099385,0,2048,,0,0,0,0,0,0,0,1,24,21.27542844414711,0;1;0;0,87,0,2,111,1787901809.6882002,,0,2,2,0,2,2,2,0,0,0,0,0,0.0,0.0,0.0,33472.304821014404,0.0,-33472.304821014404,1471.040192,2608.0,0.0
70,upsert,2,L0068,2048,0,1787901805.5716956,33.472304821014404,69,3,70,1787901772.0993907,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901772.099385,0,2048,,0,0,0,0,0,0,0,1,24,21.27542844414711,0;1;0;0,87,0,3,121,1787901821.562648,,0,3,2,1,3,3,2,0,1,0,2048,2048,40.96,2.0,38.96,33472.304821014404,38.96,-33433.344821014405,427.877111,2080.0,38.96
71,upsert,1,L0109,2048,0,1787901805.5717356,33.47221326828003,70,1,71,1787901772.0995224,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901772.0995169,0,2048,,0,0,0,0,0,0,0,1,25,21.27542844414711,0;0;0;0,87,0,1,119,1787901817.2546787,,0,0,1,1,0,0,1,0,1,0,2048,2048,40.96,2.0,38.96,33472.21326828003,38.96,-33433.25326828003,3543.099056,2080.0,38.96
74,upsert,2,L0070,2560,0,1787901805.5718508,29.29032826423645,73,1,74,1787901776.2815225,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901776.2815077,0,2560,,0,0,0,0,0,0,0,2,28,21.27542844414711,1;0;0;0,91,0,1,120,1787901821.5625825,,0,3,2,1,2,3,2,0,0,0,0,0,0.0,0.0,0.0,29290.32826423645,0.0,-29290.32826423645,174.089215,2080.0,0.0
75,upsert,0,L0064,2048,0,1787901824.2282445,47.946311473846436,74,1,75,1787901776.281933,conc4,agg_static@rho0.8,1,0.55,0.0,4,0.8,agg_static,1787901776.2819197,0,2048,,0,0,0,0,0,0,0,1,29,21.27542844414711,0;0;0;0,91,0,1,125,1787901824.2864032,,0,2,0,1,2,2,0,0,1,0,2048,2048,40.96,2.0,38.96,47946.311473846436,38.96,-47907.35147384644,2783.815299,3136.0,38.96
64,upsert,0,L0070,2048,0,1787901914.4285202,18.463252067565918,16,2,64,1787901895.9652681,conc4,agg_full@rho0.8,1,0.55,0.0,4,0.8,agg_full,1787901895.9652386,0,2048,,0,0,0,0,0,0,0,1,65,,0;1;1;1,68,0,1,90,1787901914.6768522,,0,1,0,1,1,1,0,0,1,0,2048,2048,40.96,2.0,38.96,18463.252067565918,38.96,-18424.29206756592,4476.109564,2080.0,38.96
64,upsert,0,L0070,2048,0,1787901914.4285202,18.463252067565918,16,2,64,1787901895.9652681,conc4,agg_full@rho0.8,1,0.55,0.0,4,0.8,agg_full,1787901895.9652386,0,2048,,0,0,0,0,0,0,0,1,65,,0;1;1;1,68,0,2,120,1787901953.2227569,,0,1,1,0,2,1,1,0,0,2560,2560,0,0.0,0.0,0.0,18463.252067565918,0.0,-18463.252067565918,254.019002,2080.0,51.2
70,upsert,2,L0068,2048,0,1787901926.1142867,26.978461027145386,22,3,70,1787901899.1358256,conc4,agg_full@rho0.8,1,0.55,0.0,4,0.8,agg_full,1787901899.1358116,0,2048,,0,0,0,0,0,0,0,1,68,30.681456486384075,0;0;0;1,72,0,1,104,1787901933.6649294,,0,1,2,1,1,1,2,0,0,0,2048,2048,40.96,0.0,40.96,26978.461027145386,40.96,-26937.501027145387,1160.511109,2080.0,40.96
70,upsert,2,L0068,2048,0,1787901926.1142867,26.978461027145386,22,3,70,1787901899.1358256,conc4,agg_full@rho0.8,1,0.55,0.0,4,0.8,agg_full,1787901899.1358116,0,2048,,0,0,0,0,0,0,0,1,68,30.681456486384075,0;0;0;1,72,0,2,111,1787901937.6319761,,0,3,2,1,3,3,2,0,1,0,2048,2048,40.96,2.0,38.96,26978.461027145386,38.96,-26939.501027145387,4004.422324,2608.0,38.96
70,upsert,2,L0068,2048,0,1787901926.1142867,26.978461027145386,22,3,70,1787901899.1358256,conc4,agg_full@rho0.8,1,0.55,0.0,4,0.8,agg_full,1787901899.1358116,0,2048,,0,0,0,0,0,0,0,1,68,30.681456486384075,0;0;0;1,72,0,3,121,1787901953.2228215,,0,3,2,1,3,3,2,0,0,0,2048,2048,40.96,0.0,40.96,26978.461027145386,40.96,-26937.501027145387,150.352783,2080.0,40.96
71,upsert,3,L0109,2048,0,1787901926.1143167,26.978176832199097,23,1,71,1787901899.1361399,conc4,agg_full@rho0.8,1,0.55,0.0,4,0.8,agg_full,1787901899.1361268,0,2048,,0,0,0,0,0,0,0,1,69,30.681456486384075,0;0;0;0,72,0,1,119,1787901947.823188,,0,0,3,1,0,0,3,0,1,0,2048,2048,40.96,2.0,38.96,26978.176832199097,38.96,-26939.216832199098,3899.096661,2080.0,38.96
74,upsert,1,L0070,2560,0,1787901941.5711107,38.42623019218445,26,1,74,1787901903.1448805,conc4,agg_full@rho0.8,1,0.55,0.0,4,0.8,agg_full,1787901903.1448665,0,2560,,0,0,0,0,0,0,0,2,72,30.681456486384075,0;0;0;1,76,0,1,120,1787901953.2227569,,0,0,1,1,2,0,1,0,0,2048,2560,512,10.24,0.0,10.24,38426.23019218445,10.24,-38415.99019218445,254.019002,2080.0,51.2
75,upsert,3,L0064,2048,0,1787901941.5712566,38.42601299285889,27,3,75,1787901903.1452436,conc4,agg_full@rho0.8,1,0.55,0.0,4,0.8,agg_full,1787901903.14523,0,2048,,0,0,0,0,0,0,0,1,73,30.681456486384075,0;0;0;0,76,0,1,113,1787901942.5253258,,0,2,3,1,2,2,3,0,1,0,2048,2048,40.96,2.0,38.96,38426.01299285889,38.96,-38387.05299285889,4416.543897,2080.0,38.96
75,upsert,3,L0064,2048,0,1787901941.5712566,38.42601299285889,27,3,75,1787901903.1452436,conc4,agg_full@rho0.8,1,0.55,0.0,4,0.8,agg_full,1787901903.14523,0,2048,,0,0,0,0,0,0,0,1,73,30.681456486384075,0;0;0;0,76,0,2,115,1787901942.5254173,,0,2,3,1,2,2,3,0,2,0,2048,2048,40.96,4.0,36.96,38426.01299285889,36.96,-38389.05299285889,4415.303413,2080.0,36.96
75,upsert,3,L0064,2048,0,1787901941.5712566,38.42601299285889,27,3,75,1787901903.1452436,conc4,agg_full@rho0.8,1,0.55,0.0,4,0.8,agg_full,1787901903.14523,0,2048,,0,0,0,0,0,0,0,1,73,30.681456486384075,0;0;0;0,76,0,3,125,1787901956.086332,,0,2,3,1,2,2,3,0,0,0,2048,2048,40.96,0.0,40.96,38426.01299285889,40.96,-38385.05299285889,1643.697161,2608.0,40.96
2,upsert,1,L0014,2048,0,1787902074.7903106,0.005904674530029297,3,1,2,1787902074.784406,conc8,agg_full@rho0.8,0,0.55,0.0,8,0.8,agg_full,1787902074.7843945,0,2048,,0,0,0,0,0,0,0,1,3,,1;1;1;2,8,0,1,57,1787902116.4107335,,1,1,1,0,,1,1,1,1,0,0,0,0.0,0.0,0.0,5.904674530029297,0.0,-5.904674530029297,5656.303568,2608.0,49.2
3,upsert,3,L0023,2048,0,1787902074.7904174,0.005925178527832031,5,3,3,1787902074.7844923,conc8,agg_full@rho0.8,0,0.55,0.0,8,0.8,agg_full,1787902074.7844822,0,2048,,0,0,0,0,0,0,0,1,4,,1;1;1;1,8,0,1,35,1787902095.4385178,,1,3,3,0,,3,3,1,1,0,0,0,0.0,0.0,0.0,5.925178527832031,0.0,-5.925178527832031,4124.767873,2608.0,49.2
3,upsert,3,L0023,2048,0,1787902074.7904174,0.005925178527832031,5,3,3,1787902074.7844923,conc8,agg_full@rho0.8,0,0.55,0.0,8,0.8,agg_full,1787902074.7844822,0,2048,,0,0,0,0,0,0,0,1,4,,1;1;1;1,8,0,2,46,1787902101.7995596,,1,3,3,0,,3,3,2,2,0,0,0,0.0,0.0,0.0,5.925178527832031,0.0,-5.925178527832031,2854.473334,2080.0,49.2
