update_seq,update_kind,instance,digest,coverage_after,pre_delivery_visible_cov,delivered_at_unix,signaling_delay_s,writer_seq,future_use_count,seq,t_send_unix,point_id,cell_id,rep,zipf_alpha,overlap,concurrency,rho,policy,send_ts_unix,coverage_before_source,source_coverage_delta,update_age_s,advertised_before,dispatcher_visible_before,best_visible_cov,second_visible_cov,visible_cov_gap,replica_visible_count,source_best_cov,digest_req_count_recent,in_flight_frames,ewma_delivery_delay_s,dispatcher_loads,dispatcher_rr,supersedes_in_flight,use_index,use_request_id,use_dispatch_time_unix,use_discard,superseded_before_use,decision_without_update,decision_with_update,decision_flip,native_instance_without,selected_instance_without,selected_instance_with,selected_load_without,selected_load_with,reusable_coverage_without,reusable_coverage_with,reusable_coverage_gain,estimated_prefill_gain_ms,estimated_queue_delta_ms,estimated_net_gain_ms,signaling_cost_ms,oracle_value_ms,realized_ttft_ms,realized_cached_tokens,world1_expected_net_ms
40,upsert,2,L0001,3072,2560,1787891219.7546108,3.009289026260376,41,1,40,1787891216.7453218,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891216.7452936,2560,512,12.629777669906616,0,2560,2560,0,2560,1,0,4,5,1.5145292058587074,0;2;1;0,55,0,1,56,1787891221.2482228,,1,2,2,0,,2,2,0,0,0,0,0,0.0,0.0,0.0,3009.289026260376,-3009.289026260376,101.365526,2608.0,0.0
41,upsert,2,L0001,2048,3072,1787891219.7547486,3.0088326930999756,42,1,41,1787891216.745916,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891216.7458956,3072,-1024,0.0006020069122314453,0,2560,2560,0,2560,1,0,4,6,1.5145292058587074,0;2;0;0,55,1,1,56,1787891221.2482228,,0,2,2,0,2,2,2,0,0,0,0,0,0.0,0.0,0.0,3008.8326930999756,-3008.8326930999756,101.365526,2608.0,0.0
64,upsert,0,L0070,2048,0,1787891230.6103883,4.712209939956665,65,2,64,1787891225.8981783,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891225.8981435,0,2048,,0,0,0,0,0,0,0,1,9,3.0812654867768288,0;1;1;1,92,0,1,90,1787891235.0711462,,0,1,1,0,1,1,1,0,0,0,0,0,0.0,0.0,0.0,4712.209939956665,-4712.209939956665,596.784088,2608.0,0.0
64,upsert,0,L0070,2048,0,1787891230.6103883,4.712209939956665,65,2,64,1787891225.8981783,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891225.8981435,0,2048,,0,0,0,0,0,0,0,1,9,3.0812654867768288,0;1;1;1,92,0,2,120,1787891255.1770284,,0,1,1,0,0,1,1,0,0,1024,1024,0,0.0,0.0,0.0,4712.209939956665,-4712.209939956665,162.312865,2080.0,20.48
70,upsert,2,L0068,2048,0,1787891232.4152567,5.082062244415283,71,3,70,1787891227.3331945,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891227.3331752,0,2048,,0,0,0,0,0,0,0,1,11,3.428397960960865,0;0;0;1,96,0,1,104,1787891244.5507123,,0,0,2,1,0,0,2,0,0,0,2048,2048,40.96,0.0,40.96,5082.062244415283,-5041.102244415283,562.116398,2080.0,40.96
70,upsert,2,L0068,2048,0,1787891232.4152567,5.082062244415283,71,3,70,1787891227.3331945,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891227.3331752,0,2048,,0,0,0,0,0,0,0,1,11,3.428397960960865,0;0;0;1,96,0,2,111,1787891246.5135915,,0,0,2,1,0,0,2,0,1,0,2048,2048,40.96,2.0,38.96,5082.062244415283,-5043.102244415283,2146.464785,2608.0,38.96
70,upsert,2,L0068,2048,0,1787891232.4152567,5.082062244415283,71,3,70,1787891227.3331945,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891227.3331752,0,2048,,0,0,0,0,0,0,0,1,11,3.428397960960865,0;0;0;1,96,0,3,121,1787891255.177093,,1,2,2,0,,2,2,0,0,0,0,0,0.0,0.0,0.0,5082.062244415283,-5082.062244415283,96.917615,2080.0,61.44
71,upsert,3,L0109,2048,0,1787891232.415306,5.081735134124756,72,1,71,1787891227.333571,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891227.3335578,0,2048,,0,0,0,0,0,0,0,1,12,3.428397960960865,0;0;0;0,96,0,1,119,1787891251.9332983,,0,0,3,1,0,0,3,0,2,0,2048,2048,40.96,4.0,36.96,5081.735134124756,-5044.775134124756,2654.846576,2080.0,36.96
74,upsert,1,L0070,2560,0,1787891234.3748164,5.099281549453735,75,2,74,1787891229.2755349,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891229.2755194,0,2560,,0,0,0,0,0,0,0,2,11,3.5488251000642776,0;0;0;1,100,0,1,90,1787891235.0711462,,0,0,1,1,1,0,1,1,0,0,0,0,0.0,-2.0,2.0,5099.281549453735,-5097.281549453735,596.784088,2608.0,0.0
74,upsert,1,L0070,2560,0,1787891234.3748164,5.099281549453735,75,2,74,1787891229.2755349,base,exact_fifo@rho0.5,1,0.55,0.0,4,0.5,exact_fifo,1787891229.2755194,0,2560,,0,0,0,0,0,0,0,2,11,3.5488251000642776,0;0;0;1,100,0,2,120,1787891255.1770284,,1,1,1,0,,1,1,0,0,0,0,0,0.0,0.0,0.0,5099.281549453735,-5099.281549453735,162.312865,2080.0,20.48
